"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WESD","WESD_ATTRIBUTES","WT05","WT05_ATTRIBUTES"
"USC00472425","2019-04-08","44.7878","-91.5165","268.2","EAU CLAIRE 3 SW, WI US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  217",",,7","   44",",,7",,,,,,
"USC00472425","2019-04-09","44.7878","-91.5165","268.2","EAU CLAIRE 3 SW, WI US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  128",",,7","    0",",,7",,,,,,
"USC00472425","2019-04-10","44.7878","-91.5165","268.2","EAU CLAIRE 3 SW, WI US","   51",",,7,2400","   64",",,7,2400","   51",",,7,2400","   17",",,7","  -17",",,7",,,,,,
"USC00472425","2019-04-11","44.7878","-91.5165","268.2","EAU CLAIRE 3 SW, WI US","  241",",,7,2400","  191",",,7,2400","  178",",,7,2400","   17",",,7","  -33",",,7",,,,,,
"USC00472425","2019-04-12","44.7878","-91.5165","268.2","EAU CLAIRE 3 SW, WI US","   25",",,7,2400","   25",",,7,2400","  102",",,7,2400","   28",",,7","    0",",,7",,,,,,
"USC00472425","2019-04-13","44.7878","-91.5165","268.2","EAU CLAIRE 3 SW, WI US","    0","T,,7,2400","    0","T,,7,2400","   76",",,7,2400","   28",",,7","   -6",",,7",,,,,,
"USC00472425","2019-04-14","44.7878","-91.5165","268.2","EAU CLAIRE 3 SW, WI US","    0",",,7,2400","    0",",,7,2400","   51",",,7,2400","   89",",,7","   -6",",,7",,,,,,
"USC00472425","2019-04-15","44.7878","-91.5165","268.2","EAU CLAIRE 3 SW, WI US","    0",",,7,2400","    0",",,7,2400","   51",",,7,2400","  128",",,7","  -44",",,7",,,,,,
"USC00472425","2019-04-16","44.7878","-91.5165","268.2","EAU CLAIRE 3 SW, WI US","    0",",,7,2400","    0",",,7,2400","    0","T,,7,2400","  194",",,7","   44",",,7",,,,,,
"USC00472425","2019-04-17","44.7878","-91.5165","268.2","EAU CLAIRE 3 SW, WI US","  318",",,7,2400","    0",",,7,2400","    0",",,7,2400","  106",",,7","   56",",,7",,,,,,
"USC00472425","2019-04-18","44.7878","-91.5165","268.2","EAU CLAIRE 3 SW, WI US","    0","T,,7,2400","    0",",,7,2400","    0",",,7,2400","   94",",,7","   39",",,7",,,,,,
"USC00472425","2019-04-19","44.7878","-91.5165","268.2","EAU CLAIRE 3 SW, WI US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  172",",,7","   -6",",,7",,,,,,
"USC00472425","2019-04-20","44.7878","-91.5165","268.2","EAU CLAIRE 3 SW, WI US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  228",",,7","    0",",,7",,,,,,
"USC00472425","2019-04-21","44.7878","-91.5165","268.2","EAU CLAIRE 3 SW, WI US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  272",",,7","  100",",,7",,,,,,
"USC00472425","2019-04-22","44.7878","-91.5165","268.2","EAU CLAIRE 3 SW, WI US","   76",",,7,2400","    0",",,7,2400","    0",",,7,2400","  133",",,7","   67",",,7",,,,,,
"USC00472425","2019-04-23","44.7878","-91.5165","268.2","EAU CLAIRE 3 SW, WI US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  189",",,7","   22",",,7",,,,,,
"USC00472425","2019-04-24","44.7878","-91.5165","268.2","EAU CLAIRE 3 SW, WI US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  211",",,7","   50",",,7",,,,,,
"USC00472425","2019-04-25","44.7878","-91.5165","268.2","EAU CLAIRE 3 SW, WI US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  206",",,7","  128",",,7",,,,,,
"USC00472425","2019-04-26","44.7878","-91.5165","268.2","EAU CLAIRE 3 SW, WI US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  144",",,7","   67",",,7",,,,,,
"USC00472425","2019-04-27","44.7878","-91.5165","268.2","EAU CLAIRE 3 SW, WI US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","   89",",,7","    6",",,7",,,,,,
"USC00472425","2019-04-28","44.7878","-91.5165","268.2","EAU CLAIRE 3 SW, WI US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  133",",,7","  -22",",,7",,,,,,
"USC00472425","2019-04-29","44.7878","-91.5165","268.2","EAU CLAIRE 3 SW, WI US","    3",",,7,2400","    0",",,7,2400","    0",",,7,2400","  106",",,7","   44",",,7",,,,,,
"USC00472425","2019-04-30","44.7878","-91.5165","268.2","EAU CLAIRE 3 SW, WI US","    5",",,7,2400","    0",",,7,2400","    0",",,7,2400","   72",",,7","   39",",,7",,,,,,
"USC00472425","2019-05-01","44.7878","-91.5165","268.2","EAU CLAIRE 3 SW, WI US","   36",",,7,2400","    0",",,7,2400","    0",",,7,2400","   78",",,7","   28",",,7",,,,,,
"USC00472425","2019-05-02","44.7878","-91.5165","268.2","EAU CLAIRE 3 SW, WI US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  117",",,7","   39",",,7",,,,,,
"USC00472425","2019-05-03","44.7878","-91.5165","268.2","EAU CLAIRE 3 SW, WI US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  156",",,7","    0",",,7",,,,,,
"USC00472425","2019-05-04","44.7878","-91.5165","268.2","EAU CLAIRE 3 SW, WI US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  222",",,7","   56",",,7",,,,,,
"USC00472425","2019-05-05","44.7878","-91.5165","268.2","EAU CLAIRE 3 SW, WI US","    3",",,7,2400","    0",",,7,2400","    0",",,7,2400","  194",",,7","  100",",,7",,,,,,
"USC00472425","2019-05-06","44.7878","-91.5165","268.2","EAU CLAIRE 3 SW, WI US","   64",",,7,2400","    0",",,7,2400","    0",",,7,2400","  161",",,7","   61",",,7",,,,,,
"USC00472425","2019-05-07","44.7878","-91.5165","268.2","EAU CLAIRE 3 SW, WI US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  172",",,7","   50",",,7",,,,,,
"USC00472425","2019-05-08","44.7878","-91.5165","268.2","EAU CLAIRE 3 SW, WI US","  282",",,7,2400","    0",",,7,2400","    0",",,7,2400","  106",",,7","   44",",,7",,,,,,
"USC00472425","2019-05-09","44.7878","-91.5165","268.2","EAU CLAIRE 3 SW, WI US","   20",",,7,2400","    0",",,7,2400","    0",",,7,2400","   94",",,7","   28",",,7",,,,,,
"USC00472425","2019-05-10","44.7878","-91.5165","268.2","EAU CLAIRE 3 SW, WI US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  156",",,7","   28",",,7",,,,,,
"USC00472425","2019-05-11","44.7878","-91.5165","268.2","EAU CLAIRE 3 SW, WI US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  178",",,7","   28",",,7",,,,,,
"USC00472425","2019-05-12","44.7878","-91.5165","268.2","EAU CLAIRE 3 SW, WI US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  167",",,7","   44",",,7",,,,,,
"USC00472425","2019-05-13","44.7878","-91.5165","268.2","EAU CLAIRE 3 SW, WI US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  200",",,7","   50",",,7",,,,,,
"USC00472425","2019-05-14","44.7878","-91.5165","268.2","EAU CLAIRE 3 SW, WI US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  228",",,7","   56",",,7",,,,,,
"USC00472425","2019-05-15","44.7878","-91.5165","268.2","EAU CLAIRE 3 SW, WI US","   41",",,7,2400","    0",",,7,2400","    0",",,7,2400","  250",",,7","  122",",,7",,,,,,
"USC00472425","2019-05-16","44.7878","-91.5165","268.2","EAU CLAIRE 3 SW, WI US","   58",",,7,2400","    0",",,7,2400","    0",",,7,2400","  289",",,7","  144",",,7",,,,,,
"USC00472425","2019-05-17","44.7878","-91.5165","268.2","EAU CLAIRE 3 SW, WI US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  200",",,7","  100",",,7",,,,,,
"USC00472425","2019-05-18","44.7878","-91.5165","268.2","EAU CLAIRE 3 SW, WI US","   66",",,7,2400","    0",",,7,2400","    0",",,7,2400","  139",",,7","   67",",,7",,,,,,
"USC00472425","2019-05-19","44.7878","-91.5165","268.2","EAU CLAIRE 3 SW, WI US","  312",",,7,2400","    0",",,7,2400","    0",",,7,2400","   78",",,7","   33",",,7",,,,,,
"USC00472425","2019-05-20","44.7878","-91.5165","268.2","EAU CLAIRE 3 SW, WI US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  167",",,7","   28",",,7",,,,,,
"USC00472425","2019-05-21","44.7878","-91.5165","268.2","EAU CLAIRE 3 SW, WI US","   84",",,7,2400","    0",",,7,2400","    0",",,7,2400","  156",",,7","   78",",,7",,,,,,
"USC00472425","2019-05-22","44.7878","-91.5165","268.2","EAU CLAIRE 3 SW, WI US","    3",",,7,2400","    0",",,7,2400","    0",",,7,2400","  233",",,7","   89",",,7",,,,,,
"USC00472425","2019-05-23","44.7878","-91.5165","268.2","EAU CLAIRE 3 SW, WI US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  161",",,7","  111",",,7",,,,,,
"USC00472425","2019-05-24","44.7878","-91.5165","268.2","EAU CLAIRE 3 SW, WI US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  183",",,7","  106",",,7",,,,,,
"USC00472425","2019-05-25","44.7878","-91.5165","268.2","EAU CLAIRE 3 SW, WI US","    3",",,7,2400","    0",",,7,2400","    0",",,7,2400","  222",",,7","  133",",,7",,,,,,
"USC00472425","2019-05-26","44.7878","-91.5165","268.2","EAU CLAIRE 3 SW, WI US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  239",",,7","   89",",,7",,,,,,
"USC00472425","2019-05-27","44.7878","-91.5165","268.2","EAU CLAIRE 3 SW, WI US","  493",",,7,2400","    0",",,7,2400","    0",",,7,2400","  150",",,7","  106",",,7",,,,,,
"USC00472425","2019-05-28","44.7878","-91.5165","268.2","EAU CLAIRE 3 SW, WI US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  172",",,7","   94",",,7",,,,,,
"USC00472425","2019-05-29","44.7878","-91.5165","268.2","EAU CLAIRE 3 SW, WI US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  244",",,7","  106",",,7",,,,,,
"USC00472425","2019-05-30","44.7878","-91.5165","268.2","EAU CLAIRE 3 SW, WI US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  278",",,7","  100",",,7",,,,,,
"USC00472425","2019-05-31","44.7878","-91.5165","268.2","EAU CLAIRE 3 SW, WI US","   10",",,7,2400","    0",",,7,2400","    0",",,7,2400","  311",",,7","  161",",,7",,,,,,
"USC00472425","2019-06-01","44.7878","-91.5165","268.2","EAU CLAIRE 3 SW, WI US","   13",",,7,2400","    0",",,7,2400","    0",",,7,2400","  228",",,7","  133",",,7",,,,,,
"USC00472425","2019-06-02","44.7878","-91.5165","268.2","EAU CLAIRE 3 SW, WI US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  222",",,7","   83",",,7",,,,,,
"USC00472425","2019-06-03","44.7878","-91.5165","268.2","EAU CLAIRE 3 SW, WI US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  244",",,7","   83",",,7",,,,,,
"USC00472425","2019-06-04","44.7878","-91.5165","268.2","EAU CLAIRE 3 SW, WI US","   58",",,7,2400","    0",",,7,2400","    0",",,7,2400","  256",",,7","  139",",,7",,,,,,
"USC00472425","2019-06-05","44.7878","-91.5165","268.2","EAU CLAIRE 3 SW, WI US","    3",",,7,2400","    0",",,7,2400","    0",",,7,2400","  278",",,7","  156",",,7",,,,,,
"USC00472425","2019-06-06","44.7878","-91.5165","268.2","EAU CLAIRE 3 SW, WI US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  300",",,7","  139",",,7",,,,,,
"USC00472425","2019-06-07","44.7878","-91.5165","268.2","EAU CLAIRE 3 SW, WI US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  311",",,7","  156",",,7",,,,,,
"USC00472425","2019-06-08","44.7878","-91.5165","268.2","EAU CLAIRE 3 SW, WI US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  306",",,7","  161",",,7",,,,,,
"USC00472425","2019-06-09","44.7878","-91.5165","268.2","EAU CLAIRE 3 SW, WI US","    5",",,7,2400","    0",",,7,2400","    0",",,7,2400","  261",",,7","  133",",,7",,,,,,
"USC00472425","2019-06-10","44.7878","-91.5165","268.2","EAU CLAIRE 3 SW, WI US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  239",",,7","  111",",,7",,,,,,
"USC00472425","2019-06-11","44.7878","-91.5165","268.2","EAU CLAIRE 3 SW, WI US","   38",",,7,2400","    0",",,7,2400","    0",",,7,2400","  200",",,7","  100",",,7",,,,,,
"USC00472425","2019-06-12","44.7878","-91.5165","268.2","EAU CLAIRE 3 SW, WI US","   15",",,7,2400","    0",",,7,2400","    0",",,7,2400","  200",",,7","  122",",,7",,,,,,
"USC00472425","2019-06-13","44.7878","-91.5165","268.2","EAU CLAIRE 3 SW, WI US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  217",",,7","   67",",,7",,,,,,
"USC00472425","2019-06-14","44.7878","-91.5165","268.2","EAU CLAIRE 3 SW, WI US","  297",",,7,2400","    0",",,7,2400","    0",",,7,2400","  244",",,7","  111",",,7",,,,,,
"USC00472425","2019-06-15","44.7878","-91.5165","268.2","EAU CLAIRE 3 SW, WI US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  206",",,7","  156",",,7",,,,,,
"USC00472425","2019-06-16","44.7878","-91.5165","268.2","EAU CLAIRE 3 SW, WI US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  183",",,7","  122",",,7",,,,,,
"USC00472425","2019-06-17","44.7878","-91.5165","268.2","EAU CLAIRE 3 SW, WI US","    3",",,7,2400","    0",",,7,2400","    0",",,7,2400","  217",",,7","  106",",,7",,,,,,
"USC00472425","2019-06-18","44.7878","-91.5165","268.2","EAU CLAIRE 3 SW, WI US","    3",",,7,2400","    0",",,7,2400","    0",",,7,2400","  239",",,7","  156",",,7",,,,,,
"USC00472425","2019-06-19","44.7878","-91.5165","268.2","EAU CLAIRE 3 SW, WI US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  244",",,7","  122",",,7",,,,,,
"USC00472425","2019-06-20","44.7878","-91.5165","268.2","EAU CLAIRE 3 SW, WI US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  256",",,7","  150",",,7",,,,,,
"USC00472425","2019-06-21","44.7878","-91.5165","268.2","EAU CLAIRE 3 SW, WI US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  228",",,7","  156",",,7",,,,,,
"USC00472425","2019-06-22","44.7878","-91.5165","268.2","EAU CLAIRE 3 SW, WI US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  267",",,7","  133",",,7",,,,,,
"USC00472425","2019-06-23","44.7878","-91.5165","268.2","EAU CLAIRE 3 SW, WI US","   43",",,7,2400","    0",",,7,2400","    0",",,7,2400","  217",",,7","  167",",,7",,,,,,
"USC00472425","2019-06-24","44.7878","-91.5165","268.2","EAU CLAIRE 3 SW, WI US","  208",",,7,2400","    0",",,7,2400","    0",",,7,2400","  200",",,7","  156",",,7",,,,,,
"USC00472425","2019-06-25","44.7878","-91.5165","268.2","EAU CLAIRE 3 SW, WI US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  267",",,7","  122",",,7",,,,,,
"USC00472425","2019-06-26","44.7878","-91.5165","268.2","EAU CLAIRE 3 SW, WI US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  294",",,7","  161",",,7",,,,,,
"USC00472425","2019-06-27","44.7878","-91.5165","268.2","EAU CLAIRE 3 SW, WI US","   25",",,7,2400","    0",",,7,2400","    0",",,7,2400","  261",",,7","  167",",,7",,,,,,
"USC00472425","2019-06-28","44.7878","-91.5165","268.2","EAU CLAIRE 3 SW, WI US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  289",",,7","  189",",,7",,,,,,
"USC00472425","2019-06-29","44.7878","-91.5165","268.2","EAU CLAIRE 3 SW, WI US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  328",",,7","  172",",,7",,,,,,
"USC00472425","2019-06-30","44.7878","-91.5165","268.2","EAU CLAIRE 3 SW, WI US","  284",",,7,2400","    0",",,7,2400","    0",",,7,2400","  256",",,7","  189",",,7",,,,,,
"USC00472425","2019-07-01","44.7878","-91.5165","268.2","EAU CLAIRE 3 SW, WI US","   43",",,7,2400","    0",",,7,2400","    0",",,7,2400","  267",",,7","  189",",,7",,,,,,
"USC00472425","2019-07-02","44.7878","-91.5165","268.2","EAU CLAIRE 3 SW, WI US","   71",",,7,2400","    0",",,7,2400","    0",",,7,2400","  294",",,7","  200",",,7",,,,,,
"USC00472425","2019-07-03","44.7878","-91.5165","268.2","EAU CLAIRE 3 SW, WI US","    3",",,7,2400","    0",",,7,2400","    0",",,7,2400","  306",",,7","  172",",,7",,,,,,
"USC00472425","2019-07-04","44.7878","-91.5165","268.2","EAU CLAIRE 3 SW, WI US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  289",",,7","  194",",,7",,,,,,
"USC00472425","2019-07-05","44.7878","-91.5165","268.2","EAU CLAIRE 3 SW, WI US","    8",",,7,2400","    0",",,7,2400","    0",",,7,2400","  283",",,7","  194",",,7",,,,,,
"USC00472425","2019-07-06","44.7878","-91.5165","268.2","EAU CLAIRE 3 SW, WI US","    3",",,7,2400","    0",",,7,2400","    0",",,7,2400","  272",",,7","  194",",,7",,,,,,
"USC00472425","2019-07-07","44.7878","-91.5165","268.2","EAU CLAIRE 3 SW, WI US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  283",",,7","  200",",,7",,,,,,
"USC00472425","2019-07-08","44.7878","-91.5165","268.2","EAU CLAIRE 3 SW, WI US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  294",",,7","  172",",,7",,,,,,
"USC00472425","2019-07-09","44.7878","-91.5165","268.2","EAU CLAIRE 3 SW, WI US","   69",",,7,2400","    0",",,7,2400","    0",",,7,2400","  289",",,7","  189",",,7",,,,,,
"USC00472425","2019-07-10","44.7878","-91.5165","268.2","EAU CLAIRE 3 SW, WI US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  256",",,7","  206",",,7",,,,,,
"USC00472425","2019-07-11","44.7878","-91.5165","268.2","EAU CLAIRE 3 SW, WI US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  267",",,7","  172",",,7",,,,,,
"USC00472425","2019-07-12","44.7878","-91.5165","268.2","EAU CLAIRE 3 SW, WI US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  306",",,7","  144",",,7",,,,,,
"USC00472425","2019-07-13","44.7878","-91.5165","268.2","EAU CLAIRE 3 SW, WI US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  283",",,7","  206",",,7",,,,,,
"USC00472425","2019-07-14","44.7878","-91.5165","268.2","EAU CLAIRE 3 SW, WI US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  322",",,7","  183",",,7",,,,,,
"USC00472425","2019-07-15","44.7878","-91.5165","268.2","EAU CLAIRE 3 SW, WI US","  229",",,7,2400","    0",",,7,2400","    0",",,7,2400","  317",",,7","  200",",,7",,,,,,
"USC00472425","2019-07-16","44.7878","-91.5165","268.2","EAU CLAIRE 3 SW, WI US","    8",",,7,2400","    0",",,7,2400","    0",",,7,2400","  289",",,7","  189",",,7",,,,,,
"USC00472425","2019-07-17","44.7878","-91.5165","268.2","EAU CLAIRE 3 SW, WI US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  294",",,7","  178",",,7",,,,,,
"USC00472425","2019-07-18","44.7878","-91.5165","268.2","EAU CLAIRE 3 SW, WI US","   91",",,7,2400","    0",",,7,2400","    0",",,7,2400","  300",",,7","  211",",,7",,,,,,
"USC00472425","2019-07-19","44.7878","-91.5165","268.2","EAU CLAIRE 3 SW, WI US","   43",",,7,2400","    0",",,7,2400","    0",",,7,2400","  272",",,7","  217",",,7",,,,,,
"USC00472425","2019-07-20","44.7878","-91.5165","268.2","EAU CLAIRE 3 SW, WI US","  203",",,7,2400","    0",",,7,2400","    0",",,7,2400","  239",",,7","  161",",,7",,,,,,
"USC00472425","2019-07-21","44.7878","-91.5165","268.2","EAU CLAIRE 3 SW, WI US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  267",",,7","  144",",,7",,,,,,
"USC00472425","2019-07-22","44.7878","-91.5165","268.2","EAU CLAIRE 3 SW, WI US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  261",",,7","  172",",,7",,,,,,
"USC00472425","2019-07-23","44.7878","-91.5165","268.2","EAU CLAIRE 3 SW, WI US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  272",",,7","  156",",,7",,,,,,
"USC00472425","2019-07-24","44.7878","-91.5165","268.2","EAU CLAIRE 3 SW, WI US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  289",",,7","  167",",,7",,,,,,
"USC00472425","2019-07-25","44.7878","-91.5165","268.2","EAU CLAIRE 3 SW, WI US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  283",",,7","  156",",,7",,,,,,
"USC00472425","2019-07-26","44.7878","-91.5165","268.2","EAU CLAIRE 3 SW, WI US","   13",",,7,2400","    0",",,7,2400","    0",",,7,2400","  294",",,7","  200",",,7",,,,,,
"USC00472425","2019-07-27","44.7878","-91.5165","268.2","EAU CLAIRE 3 SW, WI US","   23",",,7,2400","    0",",,7,2400","    0",",,7,2400","  289",",,7","  189",",,7",,,,,,
"USC00472425","2019-07-28","44.7878","-91.5165","268.2","EAU CLAIRE 3 SW, WI US","  246",",,7,2400","    0",",,7,2400","    0",",,7,2400","  267",",,7","  178",",,7",,,,,,
"USC00472425","2019-07-29","44.7878","-91.5165","268.2","EAU CLAIRE 3 SW, WI US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  261",",,7","  178",",,7",,,,,,
"USC00472425","2019-07-30","44.7878","-91.5165","268.2","EAU CLAIRE 3 SW, WI US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  239",",,7","  139",",,7",,,,,,
"USC00472425","2019-07-31","44.7878","-91.5165","268.2","EAU CLAIRE 3 SW, WI US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  261",",,7","  117",",,7",,,,,,
"USC00472425","2019-08-01","44.7878","-91.5165","268.2","EAU CLAIRE 3 SW, WI US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  283",",,7","  144",",,7",,,,,,
"USC00472425","2019-08-02","44.7878","-91.5165","268.2","EAU CLAIRE 3 SW, WI US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  283",",,7","  172",",,7",,,,,,
"USC00472425","2019-08-03","44.7878","-91.5165","268.2","EAU CLAIRE 3 SW, WI US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  306",",,7","  206",",,7",,,,,,
"USC00472425","2019-08-04","44.7878","-91.5165","268.2","EAU CLAIRE 3 SW, WI US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  300",",,7","  178",",,7",,,,,,
"USC00472425","2019-08-05","44.7878","-91.5165","268.2","EAU CLAIRE 3 SW, WI US","    3",",,7,2400","    0",",,7,2400","    0",",,7,2400","  289",",,7","  194",",,7",,,,,,
"USC00472425","2019-08-06","44.7878","-91.5165","268.2","EAU CLAIRE 3 SW, WI US","    3",",,7,2400","    0",",,7,2400","    0",",,7,2400","  289",",,7","  172",",,7",,,,,,
"USC00472425","2019-08-07","44.7878","-91.5165","268.2","EAU CLAIRE 3 SW, WI US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  294",",,7","  189",",,7",,,,,,
"USC00472425","2019-08-08","44.7878","-91.5165","268.2","EAU CLAIRE 3 SW, WI US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  244",",,7","  156",",,7",,,,,,
"USC00472425","2019-08-09","44.7878","-91.5165","268.2","EAU CLAIRE 3 SW, WI US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  256",",,7","  122",",,7",,,,,,
"USC00472425","2019-08-10","44.7878","-91.5165","268.2","EAU CLAIRE 3 SW, WI US","   69",",,7,2400","    0",",,7,2400","    0",",,7,2400","  244",",,7","  178",",,7",,,,,,
"USC00472425","2019-08-11","44.7878","-91.5165","268.2","EAU CLAIRE 3 SW, WI US","   56",",,7,2400","    0",",,7,2400","    0",",,7,2400","  256",",,7","  178",",,7",,,,,,
"USC00472425","2019-08-12","44.7878","-91.5165","268.2","EAU CLAIRE 3 SW, WI US","    5",",,7,2400","    0",",,7,2400","    0",",,7,2400","  267",",,7","  172",",,7",,,,,,
"USC00472425","2019-08-13","44.7878","-91.5165","268.2","EAU CLAIRE 3 SW, WI US","   53",",,7,2400","    0",",,7,2400","    0",",,7,2400","  261",",,7","  178",",,7",,,,,,
"USC00472425","2019-08-14","44.7878","-91.5165","268.2","EAU CLAIRE 3 SW, WI US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  244",",,7","  156",",,7",,,,,,
"USC00472425","2019-08-15","44.7878","-91.5165","268.2","EAU CLAIRE 3 SW, WI US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  256",",,7","  133",",,7",,,,,,
"USC00472425","2019-08-16","44.7878","-91.5165","268.2","EAU CLAIRE 3 SW, WI US","    5",",,7,2400","    0",",,7,2400","    0",",,7,2400","  250",",,7","  183",",,7",,,,,,
"USC00472425","2019-08-17","44.7878","-91.5165","268.2","EAU CLAIRE 3 SW, WI US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  278",",,7","  156",",,7",,,,,,
"USC00472425","2019-08-18","44.7878","-91.5165","268.2","EAU CLAIRE 3 SW, WI US","   64",",,7,2400","    0",",,7,2400","    0",",,7,2400","  244",",,7","  144",",,7",,,,,,
"USC00472425","2019-08-19","44.7878","-91.5165","268.2","EAU CLAIRE 3 SW, WI US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  261",",,7","  106",",,7",,,,,,
"USC00472425","2019-08-20","44.7878","-91.5165","268.2","EAU CLAIRE 3 SW, WI US","  107",",,7,2400","    0",",,7,2400","    0",",,7,2400","  272",",,7","  144",",,7",,,,,,
"USC00472425","2019-08-21","44.7878","-91.5165","268.2","EAU CLAIRE 3 SW, WI US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  239",",,7","  167",",,7",,,,,,
"USC00472425","2019-08-22","44.7878","-91.5165","268.2","EAU CLAIRE 3 SW, WI US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  228",",,7","  144",",,7",,,,,,
"USC00472425","2019-08-23","44.7878","-91.5165","268.2","EAU CLAIRE 3 SW, WI US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  233",",,7","  128",",,7",,,,,,
"USC00472425","2019-08-24","44.7878","-91.5165","268.2","EAU CLAIRE 3 SW, WI US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  233",",,7","  139",",,7",,,,,,
"USC00472425","2019-08-25","44.7878","-91.5165","268.2","EAU CLAIRE 3 SW, WI US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  222",",,7","  139",",,7",,,,,,
