"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","AWND","AWND_ATTRIBUTES","FMTM","FMTM_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT07","WT07_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT13","WT13_ATTRIBUTES","WT16","WT16_ATTRIBUTES","WT17","WT17_ATTRIBUTES","WT18","WT18_ATTRIBUTES","WT19","WT19_ATTRIBUTES","WT22","WT22_ATTRIBUTES"
"USW00053868","2018-12-16","36.023","-84.2337","274.3","OAK RIDGE ASOS, TN US","    0",",,W,2400",,,"    0",",,H","  100",",,W","   67",",,W","   17",",,W",,,,,,,,,"  260",",,W","  250",",,W",,,"   36",",,W","   58",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00053868","2018-12-17","36.023","-84.2337","274.3","OAK RIDGE ASOS, TN US","    0","T,,W,2400",,,,,"  144",",,W","   22",",,W","    2",",,W",,,,,,,,,"  180",",,W","  170",",,W",,,"   36",",,W","   45",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00053868","2018-12-18","36.023","-84.2337","274.3","OAK RIDGE ASOS, TN US","    0",",,W,2400",,,,,"  139",",,W","  -10",",,W","    5",",,W",,,,,,,,,"   70",",,W","   80",",,W",,,"   40",",,W","   58",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00053868","2018-12-19","36.023","-84.2337","274.3","OAK RIDGE ASOS, TN US","    0",",,W,2400",,,,,"  117",",,W","   -5",",,W","    0",",,W",,,,,,,,,"  210",",,W","  200",",,W",,,"   22",",,W","   27",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00053868","2018-12-20","36.023","-84.2337","274.3","OAK RIDGE ASOS, TN US","  257",",,W,2400",,,,,"   89",",,W","   56",",,W","    3",",,W",,,,,,,,,"   20",",,W","   20",",,W",,,"   31",",,W","   63",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00053868","2018-12-21","36.023","-84.2337","274.3","OAK RIDGE ASOS, TN US","  147",",,W,2400",,,,,"   89",",,W","   39",",,W","   14",",,W",,,,,,,,,"  260",",,W","  260",",,W",,,"   45",",,W","   76",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00053868","2018-12-22","36.023","-84.2337","274.3","OAK RIDGE ASOS, TN US","    0","T,,W,2400",,,,,"   89",",,W","   -5",",,W","   16",",,W",,,,,,,,,"  200",",,W","  260",",,W",,,"   45",",,W","   63",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00053868","2018-12-23","36.023","-84.2337","274.3","OAK RIDGE ASOS, TN US","   51",",,W,2400",,,,,"   61",",,W","  -21",",,W","   10",",,W",,,,,,,,,"  260",",,W","  260",",,W",,,"   40",",,W","   63",",,W",,,"    1",",,W","    1",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,
"USW00053868","2018-12-24","36.023","-84.2337","274.3","OAK RIDGE ASOS, TN US","    0",",,W,2400",,,,,"   83",",,W","  -16",",,W","    3",",,W",,,,,,,,,"   90",",,W","   70",",,W",,,"   31",",,W","   45",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00053868","2018-12-25","36.023","-84.2337","274.3","OAK RIDGE ASOS, TN US","    0",",,W,2400",,,,,"   78",",,W","  -10",",,W","    3",",,W",,,,,,,,,"  230",",,W","  250",",,W",,,"   27",",,W","   36",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00053868","2018-12-26","36.023","-84.2337","274.3","OAK RIDGE ASOS, TN US","    0","T,,W,2400",,,,,"  133",",,W","  -16",",,W","    3",",,W",,,,,,,,,"   70",",,W","   80",",,W",,,"   31",",,W","   49",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00053868","2018-12-27","36.023","-84.2337","274.3","OAK RIDGE ASOS, TN US","  328",",,W,2400",,,,,"  150",",,W","   33",",,W","    5",",,W",,,,,,,,,"  270",",,W","  280",",,W",,,"   36",",,W","   54",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00053868","2018-12-28","36.023","-84.2337","274.3","OAK RIDGE ASOS, TN US","  325",",,W,2400",,,,,"  156",",,W","  111",",,W","   13",",,W",,,,,,,,,"  140",",,W","  150",",,W",,,"   58",",,W","   94",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00053868","2018-12-29","36.023","-84.2337","274.3","OAK RIDGE ASOS, TN US","    0","T,,W,2400",,,,,"  111",",,W","   44",",,W","    3",",,W",,,,,,,,,"  190",",,W","  200",",,W",,,"   27",",,W","   31",",,W",,,"    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00053868","2018-12-30","36.023","-84.2337","274.3","OAK RIDGE ASOS, TN US","    0","T,,W,2400",,,,,"  156",",,W","   61",",,W","    5",",,W",,,,,,,,,"  200",",,W","  230",",,W",,,"   27",",,W","   40",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00053868","2018-12-31","36.023","-84.2337","274.3","OAK RIDGE ASOS, TN US","  160",",,W,2400",,,,,"  211",",,W","  100",",,W","   20",",,W",,,,,,,,,"  260",",,W","  200",",,W",,,"   76",",,W","  121",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00053868","2019-01-01","36.023","-84.2337","274.3","OAK RIDGE ASOS, TN US","    5",",,W,2400",,,,,"  150",",,W","   78",",,W","    2",",,W",,,,,,,,,"   80",",,W","  230",",,W",,,"   27",",,W","   40",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00053868","2019-01-02","36.023","-84.2337","274.3","OAK RIDGE ASOS, TN US","   30",",,W,2400",,,,,"  100",",,W","   78",",,W","    7",",,W",,,,,,,,,"  190",",,W","  210",",,W",,,"   31",",,W","   45",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00053868","2019-01-03","36.023","-84.2337","274.3","OAK RIDGE ASOS, TN US","  124",",,W,2400",,,,,"  106",",,W","   78",",,W","    4",",,W",,,,,,,,,"   60",",,W","   70",",,W",,,"   27",",,W","   36",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00053868","2019-01-04","36.023","-84.2337","274.3","OAK RIDGE ASOS, TN US","  185",",,W,2400",,,,,"  161",",,W","   72",",,W","   21",",,W",,,,,,,,,"  230",",,W","  280",",,W",,,"   63",",,W","  103",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00053868","2019-01-05","36.023","-84.2337","274.3","OAK RIDGE ASOS, TN US","   10",",,W,2400",,,,,"  144",",,W","   44",",,W","   20",",,W",,,,,,,,,"  260",",,W","  270",",,W",,,"   45",",,W","   76",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00053868","2019-01-06","36.023","-84.2337","274.3","OAK RIDGE ASOS, TN US","    0","T,,W,2400",,,,,"  167",",,W","    0",",,W","    1",",,W",,,,,,,,,"  200",",,W","  200",",,W",,,"   27",",,W","   36",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00053868","2019-01-07","36.023","-84.2337","274.3","OAK RIDGE ASOS, TN US","    0","T,,W,2400",,,,,"  206",",,W","   67",",,W","   22",",,W",,,,,,,,,"  200",",,W","  220",",,W",,,"   72",",,W","  116",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00053868","2019-01-08","36.023","-84.2337","274.3","OAK RIDGE ASOS, TN US","    0","T,,W,2400",,,,,"  200",",,W","   89",",,W","   27",",,W",,,,,,,,,"  260",",,W","  330",",,W",,,"   72",",,W","  125",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00053868","2019-01-09","36.023","-84.2337","274.3","OAK RIDGE ASOS, TN US","    0",",,W,2400",,,,,"   89",",,W","   -5",",,W","   24",",,W",,,,,,,,,"  290",",,W","  320",",,W",,,"   63",",,W","   89",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00053868","2019-01-10","36.023","-84.2337","274.3","OAK RIDGE ASOS, TN US","    0",",,W,2400",,,"    0",",,H","   39",",,W","  -21",",,W","   17",",,W",,,,,,,,,"   70",",,W","  360",",,W",,,"   45",",,W","   67",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00053868","2019-01-11","36.023","-84.2337","274.3","OAK RIDGE ASOS, TN US","    0",",,W,2400",,,"    0",",,H","   83",",,W","  -38",",,W","   12",",,W",,,,,,,,,"   90",",,W","   70",",,W",,,"   36",",,W","   54",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00053868","2019-01-12","36.023","-84.2337","274.3","OAK RIDGE ASOS, TN US","   81",",,W,2400",,,"    0",",,H","   83",",,W","   39",",,W","    3",",,W",,,,,,,,,"   70",",,W","   80",",,W",,,"   31",",,W","   49",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00053868","2019-01-13","36.023","-84.2337","274.3","OAK RIDGE ASOS, TN US","   38",",,W,2400",,,"    0",",,H","   72",",,W","   50",",,W","    9",",,W",,,,,,,,,"  220",",,W","  210",",,W",,,"   31",",,W","   49",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00053868","2019-01-14","36.023","-84.2337","274.3","OAK RIDGE ASOS, TN US","    0",",,W,2400","    0",",,H","    0",",,H","   56",",,W","   22",",,W","    5",",,W",,,,,,,,,"   10",",,W","   10",",,W",,,"   31",",,W","   45",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00053868","2019-01-15","36.023","-84.2337","274.3","OAK RIDGE ASOS, TN US","    0",",,W,2400","    0",",,H","    0",",,H","   33",",,W","    6",",,W","   10",",,W",,,,,,,,,"  250",",,W","  250",",,W",,,"   36",",,W","   58",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00053868","2019-01-16","36.023","-84.2337","274.3","OAK RIDGE ASOS, TN US","    0",",,W,2400",,,,,"   50",",,W","    0",",,W","    6",",,W",,,,,,,,,"  260",",,W","  260",",,W",,,"   31",",,W","   49",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00053868","2019-01-17","36.023","-84.2337","274.3","OAK RIDGE ASOS, TN US","   97",",,W,2400",,,,,"   61",",,W","   22",",,W","   10",",,W",,,,,,,,,"  270",",,W","  280",",,W",,,"   31",",,W","   54",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00053868","2019-01-18","36.023","-84.2337","274.3","OAK RIDGE ASOS, TN US","    3",",,W,2400",,,,,"  106",",,W","   61",",,W","    5",",,W",,,,,,,,,"  210",",,W","  210",",,W",,,"   27",",,W","   40",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00053868","2019-01-19","36.023","-84.2337","274.3","OAK RIDGE ASOS, TN US","  587",",,W,2400",,,,,"  122",",,W","   50",",,W","    8",",,W",,,,,,,,,"  270",",,W","  280",",,W",,,"   76",",,W","  139",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00053868","2019-01-20","36.023","-84.2337","274.3","OAK RIDGE ASOS, TN US","    0","T,,W,2400",,,,,"   83",",,W","  -60",",,W","   33",",,W",,,,,,,,,"  270",",,W","  260",",,W",,,"   89",",,W","  134",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00053868","2019-01-21","36.023","-84.2337","274.3","OAK RIDGE ASOS, TN US","    0",",,W,2400","    0",",,H","    0",",,H","  -10",",,W","  -99",",,W","   18",",,W",,,,,,,,,"   80",",,W","   60",",,W",,,"   58",",,W","   81",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00053868","2019-01-22","36.023","-84.2337","274.3","OAK RIDGE ASOS, TN US","    0",",,W,2400",,,,,"   94",",,W","  -71",",,W","    8",",,W",,,,,,,,,"  170",",,W","  160",",,W",,,"   45",",,W","   63",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00053868","2019-01-23","36.023","-84.2337","274.3","OAK RIDGE ASOS, TN US","  358",",,W,2400",,,"    0",",,H","  117",",,W","   33",",,W","    9",",,W",,,,,,,,,"  270",",,W","  240",",,W",,,"   40",",,W","   58",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00053868","2019-01-24","36.023","-84.2337","274.3","OAK RIDGE ASOS, TN US","   25",",,W,2400",,,,,"  106",",,W","  -10",",,W","   17",",,W",,,,,,,,,"  270",",,W","  280",",,W",,,"   58",",,W","   85",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00053868","2019-01-25","36.023","-84.2337","274.3","OAK RIDGE ASOS, TN US","    0",",,W,2400",,,,,"   44",",,W","  -21",",,W","   13",",,W",,,,,,,,,"  300",",,W","  180",",,W",,,"   40",",,W","   81",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00053868","2019-01-26","36.023","-84.2337","274.3","OAK RIDGE ASOS, TN US","    0",",,W,2400","    0",",,H","    0",",,H","   83",",,W","  -32",",,W","   15",",,W",,,,,,,,,"  270",",,W","  260",",,W",,,"   54",",,W","   76",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00053868","2019-01-27","36.023","-84.2337","274.3","OAK RIDGE ASOS, TN US","    0",",,W,2400",,,,,"  100",",,W","  -27",",,W","    9",",,W",,,,,,,,,"  210",",,W","  220",",,W",,,"   40",",,W","   58",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00053868","2019-01-28","36.023","-84.2337","274.3","OAK RIDGE ASOS, TN US","    0","T,,W,2400",,,,,"  133",",,W","  -27",",,W","   16",",,W",,,,,,,,,"  200",",,W","  220",",,W",,,"   63",",,W","  103",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00053868","2019-01-29","36.023","-84.2337","274.3","OAK RIDGE ASOS, TN US","    5",",,W,2400",,,,,"  106",",,W","  -55",",,W","   21",",,W",,,,,,,,,"  210",",,W","  200",",,W",,,"   63",",,W","   98",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00053868","2019-01-30","36.023","-84.2337","274.3","OAK RIDGE ASOS, TN US","    0","T,,W,2400",,,,,"   -5",",,W","  -71",",,W","   24",",,W",,,,,,,,,"  270",",,W","  300",",,W",,,"   72",",,W","  130",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00053868","2019-01-31","36.023","-84.2337","274.3","OAK RIDGE ASOS, TN US","    0",",,W,2400",,,,,"   44",",,W","  -66",",,W","    7",",,W",,,,,,,,,"  190",",,W","  190",",,W",,,"   36",",,W","   49",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00053868","2019-02-01","36.023","-84.2337","274.3","OAK RIDGE ASOS, TN US","    0","T,,W,2400",,,,,"   72",",,W","  -21",",,W","    6",",,W",,,,,,,,,"  200",",,W","  190",",,W",,,"   27",",,W","   36",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00053868","2019-02-02","36.023","-84.2337","274.3","OAK RIDGE ASOS, TN US","    0",",,W,2400",,,,,"  172",",,W","   33",",,W","    2",",,W",,,,,,,,,"  180",",,W","  180",",,W",,,"   27",",,W","   40",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00053868","2019-02-03","36.023","-84.2337","274.3","OAK RIDGE ASOS, TN US","    0",",,W,2400",,,,,"  183",",,W","   17",",,W","    5",",,W",,,,,,,,,"  170",",,W","  280",",,W",,,"   40",",,W","   58",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00053868","2019-02-04","36.023","-84.2337","274.3","OAK RIDGE ASOS, TN US","    3",",,W,2400",,,,,"  150",",,W","   28",",,W","    3",",,W",,,,,,,,,"  260",",,W","  250",",,W",,,"   31",",,W","   49",",,W",,,"    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00053868","2019-02-05","36.023","-84.2337","274.3","OAK RIDGE ASOS, TN US","    0",",,W,2400",,,,,"  217",",,W","  117",",,W","    6",",,W",,,,,,,,,"  210",",,W","  230",",,W",,,"   40",",,W","   58",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00053868","2019-02-06","36.023","-84.2337","274.3","OAK RIDGE ASOS, TN US","  272",",,W,2400",,,,,"  200",",,W","  128",",,W","   12",",,W",,,,,,,,,"  210",",,W","  300",",,W",,,"   58",",,W","  125",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00053868","2019-02-07","36.023","-84.2337","274.3","OAK RIDGE ASOS, TN US","   81",",,W,2400",,,,,"  244",",,W","  156",",,W","   36",",,W",,,,,,,,,"  200",",,W","  190",",,W",,,"  103",",,W","  157",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00053868","2019-02-08","36.023","-84.2337","274.3","OAK RIDGE ASOS, TN US","   69",",,W,2400",,,,,"  156",",,W","   -5",",,W","   23",",,W",,,,,,,,,"  260",",,W","  260",",,W",,,"   67",",,W","  116",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00053868","2019-02-09","36.023","-84.2337","274.3","OAK RIDGE ASOS, TN US","    0",",,W,2400",,,,,"   83",",,W","  -27",",,W","   21",",,W",,,,,,,,,"   70",",,W","   80",",,W",,,"   54",",,W","   76",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00053868","2019-02-10","36.023","-84.2337","274.3","OAK RIDGE ASOS, TN US","   86",",,W,2400",,,,,"   50",",,W","   11",",,W","    7",",,W",,,,,,,,,"  280",",,W","  210",",,W",,,"   31",",,W","   45",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00053868","2019-02-11","36.023","-84.2337","274.3","OAK RIDGE ASOS, TN US","  104",",,W,2400",,,,,"   89",",,W","   39",",,W","    2",",,W",,,,,,,,,"  170",",,W","  210",",,W",,,"   22",",,W","   27",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00053868","2019-02-12","36.023","-84.2337","274.3","OAK RIDGE ASOS, TN US","  455",",,W,2400",,,,,"  139",",,W","   50",",,W","   22",",,W",,,,,,,,,"  270",",,W","  280",",,W",,,"   76",",,W","  148",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00053868","2019-02-13","36.023","-84.2337","274.3","OAK RIDGE ASOS, TN US","    0",",,W,2400",,,,,"  111",",,W","    6",",,W","   22",",,W",,,,,,,,,"  260",",,W","  280",",,W",,,"   58",",,W","   89",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00053868","2019-02-14","36.023","-84.2337","274.3","OAK RIDGE ASOS, TN US","    0",",,W,2400",,,,,"  161",",,W","  -16",",,W","   17",",,W",,,,,,,,,"  210",",,W","  200",",,W",,,"   72",",,W","  121",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00053868","2019-02-15","36.023","-84.2337","274.3","OAK RIDGE ASOS, TN US","   46",",,W,2400",,,,,"  167",",,W","   50",",,W","   20",",,W",,,,,,,,,"   70",",,W","  220",",,W",,,"   63",",,W","  112",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00053868","2019-02-16","36.023","-84.2337","274.3","OAK RIDGE ASOS, TN US","   91",",,W,2400",,,,,"  100",",,W","   44",",,W","   19",",,W",,,,,,,,,"   70",",,W","   40",",,W",,,"   45",",,W","   72",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00053868","2019-02-17","36.023","-84.2337","274.3","OAK RIDGE ASOS, TN US","  457",",,W,2400",,,,,"  106",",,W","   50",",,W","    7",",,W",,,,,,,,,"  220",",,W","  270",",,W",,,"   36",",,W","   58",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00053868","2019-02-18","36.023","-84.2337","274.3","OAK RIDGE ASOS, TN US","   15",",,W,2400",,,"    0",",,H","  106",",,W","   11",",,W","   23",",,W",,,,,,,,,"   20",",,W","  300",",,W",,,"   54",",,W","   76",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00053868","2019-02-19","36.023","-84.2337","274.3","OAK RIDGE ASOS, TN US","  323",",,W,2400","    0",",,H","    0",",,H","   50",",,W","    0",",,W","   19",",,W",,,,,,,,,"   60",",,W","   70",",,W",,,"   54",",,W","   76",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00053868","2019-02-20","36.023","-84.2337","274.3","OAK RIDGE ASOS, TN US","  208",",,W,2400",,,"    0",",,H","  100",",,W","   44",",,W","    4",",,W",,,,,,,,,"   80",",,W","  260",",,W",,,"   31",",,W","   49",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00053868","2019-02-21","36.023","-84.2337","274.3","OAK RIDGE ASOS, TN US","   53",",,W,2400",,,"    0",",,H","  117",",,W","   83",",,W","   11",",,W",,,,,,,,,"   70",",,W","   90",",,W",,,"   36",",,W","   54",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00053868","2019-02-22","36.023","-84.2337","274.3","OAK RIDGE ASOS, TN US","  135",",,W,2400",,,"    0",",,H","  111",",,W","   78",",,W","   19",",,W",,,,,,,,,"   50",",,W","   40",",,W",,,"   40",",,W","   63",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00053868","2019-02-23","36.023","-84.2337","274.3","OAK RIDGE ASOS, TN US"," 1265",",,W,2400",,,,,"  117",",,W","  100",",,W","   10",",,W",,,,,,,,,"   70",",,W","   80",",,W",,,"   40",",,W","   58",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00053868","2019-02-24","36.023","-84.2337","274.3","OAK RIDGE ASOS, TN US","  218",",,W,2400","    0",",,H","    0",",,H","  150",",,W","   56",",,W","   36",",,W",,,,,,,,,"  260",",,W","  270",",,W",,,"   94",",,W","  139",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00053868","2019-02-25","36.023","-84.2337","274.3","OAK RIDGE ASOS, TN US","    0",",,W,2400",,,,,"  128",",,W","  -10",",,W","    5",",,W",,,,,,,,,"  190",",,W","  190",",,W",,,"   31",",,W","   54",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00053868","2019-02-26","36.023","-84.2337","274.3","OAK RIDGE ASOS, TN US","    0",",,W,2400","    0",",,H","    0",",,H","  178",",,W","   -5",",,W","    4",",,W",,,,,,,,,"  210",",,W","  210",",,W",,,"   40",",,W","   58",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00053868","2019-02-27","36.023","-84.2337","274.3","OAK RIDGE ASOS, TN US","    0",",,W,2400","    0",",,H","    0",",,H","  222",",,W","   56",",,W","    9",",,W",,,,,,,,,"  270",",,W","  200",",,W",,,"   58",",,W","   85",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00053868","2019-02-28","36.023","-84.2337","274.3","OAK RIDGE ASOS, TN US","   86",",,W,2400",,,,,"  150",",,W","   94",",,W","    5",",,W",,,,,,,,,"  250",",,W","  250",",,W",,,"   36",",,W","   58",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00053868","2019-03-01","36.023","-84.2337","274.3","OAK RIDGE ASOS, TN US","  122",",,W,2400",,,,,"  144",",,W","   78",",,W","   16",",,W",,,,,,,,,"  280",",,W","  290",",,W",,,"   45",",,W","   76",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00053868","2019-03-02","36.023","-84.2337","274.3","OAK RIDGE ASOS, TN US","    0",",,W,2400",,,,,"  133",",,W","   56",",,W","   15",",,W",,,,,,,,,"   70",",,W","   30",",,W",,,"   45",",,W","   76",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00053868","2019-03-03","36.023","-84.2337","274.3","OAK RIDGE ASOS, TN US","  262",",,W,2400",,,,,"   78",",,W","   28",",,W","   10",",,W",,,,,,,,,"  340",",,W","  320",",,W",,,"   54",",,W","   76",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00053868","2019-03-04","36.023","-84.2337","274.3","OAK RIDGE ASOS, TN US","    0","T,,W,2400",,,,,"   28",",,W","  -38",",,W","   16",",,W",,,,,,,,,"  320",",,W","  360",",,W",,,"   54",",,W","   76",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00053868","2019-03-05","36.023","-84.2337","274.3","OAK RIDGE ASOS, TN US","    0",",,W,2400",,,,,"   39",",,W","  -49",",,W","   20",",,W",,,,,,,,,"  260",",,W","  290",",,W",,,"   67",",,W","   94",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00053868","2019-03-06","36.023","-84.2337","274.3","OAK RIDGE ASOS, TN US","    0",",,W,2400",,,,,"   50",",,W","  -66",",,W","   15",",,W",,,,,,,,,"  270",",,W","  280",",,W",,,"   40",",,W","   63",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00053868","2019-03-07","36.023","-84.2337","274.3","OAK RIDGE ASOS, TN US","    0","T,,W,2400",,,"    0",",,H","   94",",,W","  -16",",,W","    7",",,W",,,,,,,,,"   90",",,W","   80",",,W",,,"   36",",,W","   54",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00053868","2019-03-08","36.023","-84.2337","274.3","OAK RIDGE ASOS, TN US","   66",",,W,2400","    0",",,H","    0",",,H","   72",",,W","   33",",,W","    5",",,W",,,,,,,,,"   70",",,W","  330",",,W",,,"   31",",,W","   45",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00053868","2019-03-09","36.023","-84.2337","274.3","OAK RIDGE ASOS, TN US","  335",",,W,2400","    0",",,H","    0",",,H","  144",",,W","   67",",,W","    5",",,W",,,,,,,,,"  280",",,W","  280",",,W",,,"   67",",,W","  116",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
