"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","DASF","DASF_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","MDSF","MDSF_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","SN52","SN52_ATTRIBUTES","SX52","SX52_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT09","WT09_ATTRIBUTES","WT11","WT11_ATTRIBUTES"
"USC00090969","2018-12-28","34.8544","-83.9444","594.1","BLAIRSVILLE EXPERIMENTAL STATION, GA US","  531",",,7,0800","    0",",,7","    0",",,7","  161",",,7","   83",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00090969","2018-12-29","34.8544","-83.9444","594.1","BLAIRSVILLE EXPERIMENTAL STATION, GA US","    5",",,7,0800","    0",",,7","    0",",,7","  156",",,7","   61",",,7",,,,,,,,,"  139",",,7,0800","   61",",,7","  111",",,7",,,,,,,,,,,,,,
"USC00090969","2018-12-30","34.8544","-83.9444","594.1","BLAIRSVILLE EXPERIMENTAL STATION, GA US","    3",",,7,0800","    0",",,7","    0",",,7","  139",",,7","   72",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00090969","2018-12-31","34.8544","-83.9444","594.1","BLAIRSVILLE EXPERIMENTAL STATION, GA US","   56",",,7,0800","    0",",,7","    0",",,7","  183",",,7","  117",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00090969","2019-01-01","34.8544","-83.9444","594.1","BLAIRSVILLE EXPERIMENTAL STATION, GA US","   30",",,7,0800","    0",",,7","    0",",,7","  156",",,7","   67",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00090969","2019-01-02","34.8544","-83.9444","594.1","BLAIRSVILLE EXPERIMENTAL STATION, GA US","   64",",,7,0800","    0",",,7","    0",",,7","  178",",,7","   39",",,7",,,,,,,,,"   39",",,7,0800","  106",",,7","  128",",,7",,,,,,,,,,,,,,
"USC00090969","2019-01-03","34.8544","-83.9444","594.1","BLAIRSVILLE EXPERIMENTAL STATION, GA US","  206",",,7,0800","    0",",,7","    0",",,7","  106",",,7","   39",",,7",,,,,,,,,"   72",",,7,0800","  106",",,7","  111",",,7",,,,,,,,,,,,,,
"USC00090969","2019-01-04","34.8544","-83.9444","594.1","BLAIRSVILLE EXPERIMENTAL STATION, GA US","   97",",,7,0800","    0",",,7","    0",",,7","  106",",,7","   72",",,7",,,,,,,,,"  106",",,7,0800","  106",",,7","  111",",,7",,,,,,,,,,,,,,
"USC00090969","2019-01-05","34.8544","-83.9444","594.1","BLAIRSVILLE EXPERIMENTAL STATION, GA US","    0",",,7,0800","    0",",,7","    0",",,7","  117",",,7","   11",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00090969","2019-01-06","34.8544","-83.9444","594.1","BLAIRSVILLE EXPERIMENTAL STATION, GA US","    0",",,7,0800","    0",",,7","    0",",,7","  183",",,7","  -17",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00090969","2019-01-07","34.8544","-83.9444","594.1","BLAIRSVILLE EXPERIMENTAL STATION, GA US","   38",",,7,0800","    0",",,7","    0",",,7","  178",",,7","  -28",",,7",,,,,,,,,"   11",",,7,0800","   83",",,7","  117",",,7",,,,,,,,,,,,,,
"USC00090969","2019-01-08","34.8544","-83.9444","594.1","BLAIRSVILLE EXPERIMENTAL STATION, GA US","    5",",,7,0800","    0",",,7","    0",",,7","  161",",,7","   11",",,7",,,,,,,,,"   89",",,7,0800","   78",",,7","  106",",,7",,,,,,,,,,,,,,
"USC00090969","2019-01-09","34.8544","-83.9444","594.1","BLAIRSVILLE EXPERIMENTAL STATION, GA US","    3",",,7,0800","    0",",,7","    0",",,7","  156",",,7","    6",",,7",,,,,,,,,"   11",",,7,0800","   83",",,7","  117",",,7",,,,,,,,,,,,,,
"USC00090969","2019-01-10","34.8544","-83.9444","594.1","BLAIRSVILLE EXPERIMENTAL STATION, GA US","    0",",,7,0800","    0",",,7","    0",",,7","   61",",,7","  -61",",,7",,,,,,,,,"  -61",",,7,0800","   67",",,7","   94",",,7",,,,,,,,,,,,,,
"USC00090969","2019-01-11","34.8544","-83.9444","594.1","BLAIRSVILLE EXPERIMENTAL STATION, GA US","    0",",,7,0800","    0",",,7","    0",",,7","   44",",,7","  -89",",,7",,,,,,,,,"  -89",",,7,0800","   50",",,7","   78",",,7",,,,,,,,,,,,,,
"USC00090969","2019-01-12","34.8544","-83.9444","594.1","BLAIRSVILLE EXPERIMENTAL STATION, GA US","  173",",,7,0800","    0",",,7","    0",",,7","   44",",,7","  -89",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00090969","2019-01-13","34.8544","-83.9444","594.1","BLAIRSVILLE EXPERIMENTAL STATION, GA US","   30",",,7,0800","    0",",,7","    0",",,7","   83",",,7","   22",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00090969","2019-01-14","34.8544","-83.9444","594.1","BLAIRSVILLE EXPERIMENTAL STATION, GA US","    3",",,7,0800","    0",",,7","    0",",,7","  111",",,7","  -89",",,7",,,,,,,,,"   17",",,7,0800","   50",",,7","   78",",,7",,,,,,,,,,,,,,
"USC00090969","2019-01-15","34.8544","-83.9444","594.1","BLAIRSVILLE EXPERIMENTAL STATION, GA US","    0",",,7,0800","    0",",,7","    0",",,7","   44",",,7","  -33",",,7",,,,,,,,,,,"   61",",,7","   83",",,7",,,,,,,,,,,,,,
"USC00090969","2019-01-16","34.8544","-83.9444","594.1","BLAIRSVILLE EXPERIMENTAL STATION, GA US","    0",",,7,0800","    0",",,7","    0",",,7","   78",",,7","  -39",",,7",,,,,,,,,"  -28",",,7,0800","   44",",,7","   83",",,7",,,,,,,,,,,,,,
"USC00090969","2019-01-17","34.8544","-83.9444","594.1","BLAIRSVILLE EXPERIMENTAL STATION, GA US","   91",",,7,0800","    0",",,7","    0",",,7","   56",",,7","  -28",",,7",,,,,,,,,"   44",",,7,0800","   50",",,7","   67",",,7",,,,,,,,,,,,,,
"USC00090969","2019-01-18","34.8544","-83.9444","594.1","BLAIRSVILLE EXPERIMENTAL STATION, GA US","    5",",,7,0800","    0",",,7","    0",",,7","  117",",,7","   33",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00090969","2019-01-19","34.8544","-83.9444","594.1","BLAIRSVILLE EXPERIMENTAL STATION, GA US","  376",",,7,0800","    0",",,7","    0",",,7","  128",",,7","   33",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00090969","2019-01-20","34.8544","-83.9444","594.1","BLAIRSVILLE EXPERIMENTAL STATION, GA US","    8",",,7,0800","    0",",,7","    0",",,7","  106",",,7","  -72",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00090969","2019-01-21","34.8544","-83.9444","594.1","BLAIRSVILLE EXPERIMENTAL STATION, GA US","    0",",,7,0800","    0",",,7","    0",",,7","  -17",",,7"," -106",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00090969","2019-01-22","34.8544","-83.9444","594.1","BLAIRSVILLE EXPERIMENTAL STATION, GA US","    0",",,7,0800","    0",",,7","    0",",,7","  122",",,7"," -111",",,7",,,,,,,,,"  -39",",,7,0800","   39",",,7","   89",",,7",,,,,,,,,,,,,,
"USC00090969","2019-01-23","34.8544","-83.9444","594.1","BLAIRSVILLE EXPERIMENTAL STATION, GA US","    3",",,7,0800","    0",",,7","    0",",,7","   61",",,7","  -39",",,7",,,,,,,,,"   56",",,7,0800","   28",",,7","   50",",,7",,,,,,,,,,,,,,
"USC00090969","2019-01-24","34.8544","-83.9444","594.1","BLAIRSVILLE EXPERIMENTAL STATION, GA US","  445",",,7,0800","    0",",,7","    0",",,7","  106",",,7","   22",",,7",,,,,,,,,"   22",",,7,0800","   28",",,7","   72",",,7",,,,,,,,,,,,,,
"USC00090969","2019-01-25","34.8544","-83.9444","594.1","BLAIRSVILLE EXPERIMENTAL STATION, GA US","    8",",,7,0800","    0",",,7","    0",",,7","   28",",,7","  -44",",,7",,,,,,,,,"  -33",",,7,0800","   44",",,7","   83",",,7",,,,,,,,,,,,,,
"USC00090969","2019-01-26","34.8544","-83.9444","594.1","BLAIRSVILLE EXPERIMENTAL STATION, GA US","    0",",,7,0800","    0",",,7","    0",",,7","   72",",,7","  -83",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00090969","2019-01-27","34.8544","-83.9444","594.1","BLAIRSVILLE EXPERIMENTAL STATION, GA US","    0",",,7,0800","    0",",,7","    0",",,7","   89",",,7","  -56",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00090969","2019-01-28","34.8544","-83.9444","594.1","BLAIRSVILLE EXPERIMENTAL STATION, GA US","    0",",,7,0800","    0",",,7","    0",",,7","   78",",,7","  -94",",,7",,,,,,,,,"  -61",",,7,0800","   33",",,7","   67",",,7",,,,,,,,,,,,,,
"USC00090969","2019-01-29","34.8544","-83.9444","594.1","BLAIRSVILLE EXPERIMENTAL STATION, GA US","   10",",,7,0800","    0",",,7","    0",",,7","  106",",,7","  -61",",,7",,,,,,,,,"   22",",,7,0800","   28",",,7","   56",",,7",,,,,,,,,,,,,,
"USC00090969","2019-01-30","34.8544","-83.9444","594.1","BLAIRSVILLE EXPERIMENTAL STATION, GA US","   25",",,7,0800","    0",",,7","    0",",,7","   22",",,7"," -117",",,7",,,,,,,,," -111",",,7,0800","   33",",,7","   50",",,7",,,,,,,,,,,,,,
"USC00090969","2019-01-31","34.8544","-83.9444","594.1","BLAIRSVILLE EXPERIMENTAL STATION, GA US","    0",",,7,0800","    0",",,7","    0",",,7","    6",",,7"," -111",",,7",,,,,,,,," -100",",,7,0800","   28",",,7","   39",",,7",,,,,,,,,,,,,,
"USC00090969","2019-02-01","34.8544","-83.9444","594.1","BLAIRSVILLE EXPERIMENTAL STATION, GA US","    0",",,7,0800","    0",",,7","    0",",,7","   61",",,7"," -100",",,7",,,,,,,,,"  -50",",,7,0800","   17",",,7","   44",",,7",,,,,,,,,,,,,,
"USC00090969","2019-02-02","34.8544","-83.9444","594.1","BLAIRSVILLE EXPERIMENTAL STATION, GA US","    0",",,7,0800","    0",",,7","    0",",,7","  183",",,7","  -50",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00090969","2019-02-03","34.8544","-83.9444","594.1","BLAIRSVILLE EXPERIMENTAL STATION, GA US","   15",",,7,0800","    0",",,7","    0",",,7","  156",",,7","   28",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00090969","2019-02-04","34.8544","-83.9444","594.1","BLAIRSVILLE EXPERIMENTAL STATION, GA US","    0",",,7,0800","    0",",,7","    0",",,7","  183",",,7","  -50",",,7",,,,,,,,,"  -22",",,7,0800","   17",",,7","   89",",,7",,,,,,,,,,,,,,
"USC00090969","2019-02-05","34.8544","-83.9444","594.1","BLAIRSVILLE EXPERIMENTAL STATION, GA US","    3",",,7,0800","    0",",,7","    0",",,7","  167",",,7","  -22",",,7",,,,,,,,,"   89",",,7,0800","   61",",,7","   89",",,7",,,,,,,,,,,,,,
"USC00090969","2019-02-06","34.8544","-83.9444","594.1","BLAIRSVILLE EXPERIMENTAL STATION, GA US","   10",",,7,0800","    0",",,7","    0",",,7","  206",",,7","   83",",,7",,,,,,,,,"  106",",,7,0800","   78",",,7","  117",",,7",,,,,,,,,,,,,,
"USC00090969","2019-02-07","34.8544","-83.9444","594.1","BLAIRSVILLE EXPERIMENTAL STATION, GA US","   13",",,7,0800","    0",",,7","    0",",,7","  183",",,7","  106",",,7",,,,,,,,,"  161",",,7,0800","   89",",,7","  117",",,7",,,,,,,,,,,,,,
"USC00090969","2019-02-08","34.8544","-83.9444","594.1","BLAIRSVILLE EXPERIMENTAL STATION, GA US","   25",",,7,0800","    0",",,7","    0",",,7","  228",",,7","   83",",,7",,,,,,,,,"   83",",,7,0800","  100",",,7","  139",",,7",,,,,,,,,,,,,,
"USC00090969","2019-02-09","34.8544","-83.9444","594.1","BLAIRSVILLE EXPERIMENTAL STATION, GA US","    0",",,7,0800","    0",",,7","    0",",,7","  144",",,7","   -6",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00090969","2019-02-10","34.8544","-83.9444","594.1","BLAIRSVILLE EXPERIMENTAL STATION, GA US","    5",",,7,0800","    0",",,7","    0",",,7","   83",",,7","    6",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00090969","2019-02-11","34.8544","-83.9444","594.1","BLAIRSVILLE EXPERIMENTAL STATION, GA US","   25",",,7,0800","    0",",,7","    0",",,7","  133",",,7","  -17",",,7",,,,,,,,,"   78",",,7,0800","   89",",,7","  128",",,7",,,,,,,,,,,,,,
"USC00090969","2019-02-12","34.8544","-83.9444","594.1","BLAIRSVILLE EXPERIMENTAL STATION, GA US","  406",",,7,0800","    0",",,7","    0",",,7","  133",",,7","   33",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00090969","2019-02-13","34.8544","-83.9444","594.1","BLAIRSVILLE EXPERIMENTAL STATION, GA US","  493",",,7,0800","    0",",,7","    0",",,7","  161",",,7","  -17",",,7",,,,,,,,,"  -11",",,7,0800","   61",",,7","  111",",,7",,,,,,,,,,,,,,
"USC00090969","2019-02-14","34.8544","-83.9444","594.1","BLAIRSVILLE EXPERIMENTAL STATION, GA US","    0",",,7,0800","    0",",,7","    0",",,7","   94",",,7","  -39",",,7",,,,,,,,,"  -39",",,7,0800","   72",",,7","  106",",,7",,,,,,,,,,,,,,
"USC00090969","2019-02-15","34.8544","-83.9444","594.1","BLAIRSVILLE EXPERIMENTAL STATION, GA US","    0",",,7,0800","    0",",,7","    0",",,7","  144",",,7","  -39",",,7",,,,,,,,,"   94",",,7,0800","   61",",,7","   94",",,7",,,,,,,,,,,,,,
"USC00090969","2019-02-16","34.8544","-83.9444","594.1","BLAIRSVILLE EXPERIMENTAL STATION, GA US","   69",",,7,0800","    0",",,7","    0",",,7","  139",",,7","   56",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00090969","2019-02-17","34.8544","-83.9444","594.1","BLAIRSVILLE EXPERIMENTAL STATION, GA US","  201",",,7,0800","    0",",,7","    0",",,7","  106",",,7","   72",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00090969","2019-02-18","34.8544","-83.9444","594.1","BLAIRSVILLE EXPERIMENTAL STATION, GA US","  122",",,7,0800","    0",",,7","    0",",,7","  133",",,7","   39",",,7",,,,,,,,,"   39",",,7,0800","   83",",,7","  117",",,7",,,,,,,,,,,,,,
"USC00090969","2019-02-19","34.8544","-83.9444","594.1","BLAIRSVILLE EXPERIMENTAL STATION, GA US","    3",",,7,0800","    0",",,7","    0",",,7","   94",",,7","   11",",,7",,,,,,,,,"   17",",,7,0800","   89",",,7","  106",",,7",,,,,,,,,,,,,,
"USC00090969","2019-02-20","34.8544","-83.9444","594.1","BLAIRSVILLE EXPERIMENTAL STATION, GA US","  318",",,7,0800","    0",",,7","    0",",,7","   56",",,7","   17",",,7",,,,,,,,,"   50",",,7,0800","   78",",,7","   94",",,7",,,,,,,,,,,,,,
"USC00090969","2019-02-21","34.8544","-83.9444","594.1","BLAIRSVILLE EXPERIMENTAL STATION, GA US","  450",",,7,0800","    0",",,7","    0",",,7","  167",",,7","   50",",,7",,,,,,,,,,,"   61",",,7","   94",",,7",,,,,,,,,,,,,,
"USC00090969","2019-02-22","34.8544","-83.9444","594.1","BLAIRSVILLE EXPERIMENTAL STATION, GA US","  302",",,7,0800","    0",",,7","    0",",,7","  167",",,7","   50",",,7",,,,,,,,,"   94",",,7,0800","   89",",,7","  117",",,7",,,,,,,,,,,,,,
"USC00090969","2019-02-23","34.8544","-83.9444","594.1","BLAIRSVILLE EXPERIMENTAL STATION, GA US","   64",",,7,0800","    0",",,7","    0",",,7","  133",",,7","   83",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00090969","2019-02-24","34.8544","-83.9444","594.1","BLAIRSVILLE EXPERIMENTAL STATION, GA US","   61",",,7,0800","    0",",,7","    0",",,7","  144",",,7","   39",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00090969","2019-02-25","34.8544","-83.9444","594.1","BLAIRSVILLE EXPERIMENTAL STATION, GA US","  290",",,7,0800","    0",",,7","    0",",,7","  139",",,7","   -6",",,7",,,,,,,,,"    0",",,7,0800","   89",",,7","  111",",,7",,,,,,,,,,,,,,
"USC00090969","2019-02-26","34.8544","-83.9444","594.1","BLAIRSVILLE EXPERIMENTAL STATION, GA US","    0",",,7,0800","    0",",,7","    0",",,7","  133",",,7","  -28",",,7",,,,,,,,,"   11",",,7,0800","   67",",,7","  111",",,7",,,,,,,,,,,,,,
"USC00090969","2019-02-27","34.8544","-83.9444","594.1","BLAIRSVILLE EXPERIMENTAL STATION, GA US","   30",",,7,0800","    0",",,7","    0",",,7","  161",",,7","   11",",,7",,,,,,,,,"   94",",,7,0800","   67",",,7","  111",",,7",,,,,,,,,,,,,,
"USC00090969","2019-02-28","34.8544","-83.9444","594.1","BLAIRSVILLE EXPERIMENTAL STATION, GA US","    5",",,7,0800","    0",",,7","    0",",,7","  178",",,7","   61",",,7",,,,,,,,,"   83",",,7,0800","   94",",,7","  128",",,7",,,,,,,,,,,,,,
"USC00090969","2019-03-01","34.8544","-83.9444","594.1","BLAIRSVILLE EXPERIMENTAL STATION, GA US","  231",",,7,0800","    0",",,7","    0",",,7","  144",",,7","   83",",,7",,,,,,,,,"  111",",,7,0800","  100",",,7","  117",",,7",,,,,,,,,,,,,,
"USC00090969","2019-03-02","34.8544","-83.9444","594.1","BLAIRSVILLE EXPERIMENTAL STATION, GA US","    0",",,7,0800","    0",",,7","    0",",,7","  189",",,7","   61",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00090969","2019-03-03","34.8544","-83.9444","594.1","BLAIRSVILLE EXPERIMENTAL STATION, GA US","  315",",,7,0800","    0",",,7","    0",",,7","  144",",,7","   11",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00090969","2019-03-04","34.8544","-83.9444","594.1","BLAIRSVILLE EXPERIMENTAL STATION, GA US","   89",",,7,0800","    0",",,7","    0",",,7","  183",",,7","  -22",",,7",,,,,,,,,"  -17",",,7,0800","  100",",,7","  139",",,7",,,,,,,,,,,,,,
"USC00090969","2019-03-05","34.8544","-83.9444","594.1","BLAIRSVILLE EXPERIMENTAL STATION, GA US","    3",",,7,0800","    0",",,7","    0",",,7","    0",",,7","  -78",",,7",,,,,,,,,"  -67",",,7,0800","   72",",,7","  100",",,7",,,,,,,,,,,,,,
"USC00090969","2019-03-06","34.8544","-83.9444","594.1","BLAIRSVILLE EXPERIMENTAL STATION, GA US","    0",",,7,0800","    0",",,7","    0",",,7","   50",",,7","  -72",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00090969","2019-03-07","34.8544","-83.9444","594.1","BLAIRSVILLE EXPERIMENTAL STATION, GA US","    0",",,7,0800","    0",",,7","    0",",,7","  133",",,7","  -72",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00090969","2019-03-08","34.8544","-83.9444","594.1","BLAIRSVILLE EXPERIMENTAL STATION, GA US","  325",",,7,0800","    0",",,7","    0",",,7","   89",",,7","   56",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00090969","2019-03-09","34.8544","-83.9444","594.1","BLAIRSVILLE EXPERIMENTAL STATION, GA US","   58",",,7,0800","    0",",,7","    0",",,7","  139",",,7","   78",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00090969","2019-03-10","34.8544","-83.9444","594.1","BLAIRSVILLE EXPERIMENTAL STATION, GA US","   28",",,7,0800","    0",",,7","    0",",,7","  217",",,7","   78",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00090969","2019-03-11","34.8544","-83.9444","594.1","BLAIRSVILLE EXPERIMENTAL STATION, GA US","   20",",,7,0800","    0",",,7","    0",",,7","  211",",,7","   50",",,7",,,,,,,,,"   61",",,7,0800","   72",",,7","  122",",,7",,,,,,,,,,,,,,
"USC00090969","2019-03-12","34.8544","-83.9444","594.1","BLAIRSVILLE EXPERIMENTAL STATION, GA US","   13",",,7,0800","    0",",,7","    0",",,7","  200",",,7","   17",",,7",,,,,,,,,"   17",",,7,0800","   94",",,7","  111",",,7",,,,,,,,,,,,,,
"USC00090969","2019-03-13","34.8544","-83.9444","594.1","BLAIRSVILLE EXPERIMENTAL STATION, GA US","    0",",,7,0800","    0",",,7","    0",",,7","  200",",,7","   17",",,7",,,,,,,,,"   94",",,7,0800",,,,,,,,,,,,,,,,,,
"USC00090969","2019-03-14","34.8544","-83.9444","594.1","BLAIRSVILLE EXPERIMENTAL STATION, GA US","    0",",,7,0800","    0",",,7","    0",",,7","  167",",,7","   83",",,7",,,,,,,,,"  122",",,7,0800","  100",",,7","  122",",,7",,,,,,,,,,,,,,
"USC00090969","2019-03-15","34.8544","-83.9444","594.1","BLAIRSVILLE EXPERIMENTAL STATION, GA US","  315",",,7,0800","    0",",,7","    0",",,7","  172",",,7","   50",",,7",,,,,,,,,,,"  100",",,7","  133",",,7",,,,,,,,,,,,,,
"USC00090969","2019-03-16","34.8544","-83.9444","594.1","BLAIRSVILLE EXPERIMENTAL STATION, GA US","    0",",,7,0800","    0",",,7","    0",",,7","  100",",,7","    0",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00090969","2019-03-17","34.8544","-83.9444","594.1","BLAIRSVILLE EXPERIMENTAL STATION, GA US","    0",",,7,0800","    0",",,7","    0",",,7","  150",",,7","  -33",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00090969","2019-03-18","34.8544","-83.9444","594.1","BLAIRSVILLE EXPERIMENTAL STATION, GA US","    0",",,7,0800","    0",",,7","    0",",,7","  111",",,7","  -17",",,7",,,,,,,,,,,"   94",",,7","  144",",,7",,,,,,,,,,,,,,
"USC00090969","2019-03-19","34.8544","-83.9444","594.1","BLAIRSVILLE EXPERIMENTAL STATION, GA US","    0",",,7,0800","    0",",,7","    0",",,7","  106",",,7","  -50",",,7",,,,,,,,,"  -50",",,7,0800","   89",",,7","  111",",,7",,,,,,,,,,,,,,
"USC00090969","2019-03-20","34.8544","-83.9444","594.1","BLAIRSVILLE EXPERIMENTAL STATION, GA US","    0",",,7,0800","    0",",,7","    0",",,7","  122",",,7","  -50",",,7",,,,,,,,,"  -50",",,7,0800","   83",",,7","  100",",,7",,,,,,,,,,,,,,
"USC00090969","2019-03-21","34.8544","-83.9444","594.1","BLAIRSVILLE EXPERIMENTAL STATION, GA US","    0",",,7,0800","    0",",,7","    0",",,7","  161",",,7","  -50",",,7",,,,,,,,,"   22",",,7,0800","   78",",,7","  117",",,7",,,,,,,,,,,,,,
"USC00090969","2019-03-22","34.8544","-83.9444","594.1","BLAIRSVILLE EXPERIMENTAL STATION, GA US","    0",",,7,0800","    0",",,7","    0",",,7","  133",",,7","   11",",,7",,,,,,,,,"   17",",,7,0800","   72",",,7","  106",",,7",,,,,,,,,,,,,,
"USC00090969","2019-03-23","34.8544","-83.9444","594.1","BLAIRSVILLE EXPERIMENTAL STATION, GA US","    0",",,7,0800","    0",",,7","    0",",,7","  194",",,7","   -6",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00090969","2019-03-24","34.8544","-83.9444","594.1","BLAIRSVILLE EXPERIMENTAL STATION, GA US","    0",",,7,0800","    0",",,7","    0",",,7","  200",",,7","   -6",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00090969","2019-03-25","34.8544","-83.9444","594.1","BLAIRSVILLE EXPERIMENTAL STATION, GA US","    0",",,7,0800","    0",",,7","    0",",,7","  200",",,7","  -17",",,7",,,,,,,,,"   67",",,7,0800","   72",",,7","  128",",,7",,,,,,,,,,,,,,
"USC00090969","2019-03-26","34.8544","-83.9444","594.1","BLAIRSVILLE EXPERIMENTAL STATION, GA US","  127",",,7,0800","    0",",,7","    0",",,7","  156",",,7","   56",",,7",,,,,,,,,"   56",",,7,0800","   89",",,7","  117",",,7",,,,,,,,,,,,,,
"USC00090969","2019-03-27","34.8544","-83.9444","594.1","BLAIRSVILLE EXPERIMENTAL STATION, GA US","   51",",,7,0800","    0",",,7","    0",",,7","  167",",,7","   50",",,7",,,,,,,,,"   50",",,7,0800","   89",",,7","  139",",,7",,,,,,,,,,,,,,
"USC00090969","2019-03-28","34.8544","-83.9444","594.1","BLAIRSVILLE EXPERIMENTAL STATION, GA US","    0",",,7,0800","    0",",,7","    0",",,7","  161",",,7","  -11",",,7",,,,,,,,,"  -11",",,7,0800","   94",",,7","  144",",,7",,,,,,,,,,,,,,
"USC00090969","2019-03-29","34.8544","-83.9444","594.1","BLAIRSVILLE EXPERIMENTAL STATION, GA US","    0",",,7,0800","    0",",,7","    0",",,7","  183",",,7","  -11",",,7",,,,,,,,,"    0",",,7,0800","  106",",,7","  144",",,7",,,,,,,,,,,,,,
"USC00090969","2019-03-30","34.8544","-83.9444","594.1","BLAIRSVILLE EXPERIMENTAL STATION, GA US","    0",",,7,0800","    0",",,7","    0",",,7","  217",",,7","    0",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00090969","2019-03-31","34.8544","-83.9444","594.1","BLAIRSVILLE EXPERIMENTAL STATION, GA US","  124",",,7,0800","    0",",,7","    0",",,7","  183",",,7","   11",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00090969","2019-04-01","34.8544","-83.9444","594.1","BLAIRSVILLE EXPERIMENTAL STATION, GA US","    5",",,7,0800","    0",",,7","    0",",,7","  217",",,7","  -44",",,7",,,,,,,,,"  -44",",,7,0800","  100",",,7","  139",",,7",,,,,,,,,,,,,,
"USC00090969","2019-04-02","34.8544","-83.9444","594.1","BLAIRSVILLE EXPERIMENTAL STATION, GA US","    0",",,7,0800","    0",",,7","    0",",,7","  128",",,7","  -44",",,7",,,,,,,,,"   44",",,7,0800","   94",",,7","  133",",,7",,,,,,,,,,,,,,
"USC00090969","2019-04-03","34.8544","-83.9444","594.1","BLAIRSVILLE EXPERIMENTAL STATION, GA US","    0",",,7,0800","    0",",,7","    0",",,7","  139",",,7","  -28",",,7",,,,,,,,,"  -22",",,7,0800","   78",",,7","  133",",,7",,,,,,,,,,,,,,
"USC00090969","2019-04-04","34.8544","-83.9444","594.1","BLAIRSVILLE EXPERIMENTAL STATION, GA US","    0",",,7,0800","    0",",,7","    0",",,7","  206",",,7","  -22",",,7",,,,,,,,,"   17",",,7,0800","   89",",,7","  144",",,7",,,,,,,,,,,,,,
"USC00090969","2019-04-05","34.8544","-83.9444","594.1","BLAIRSVILLE EXPERIMENTAL STATION, GA US","   81",",,7,0800","    0",",,7","    0",",,7","  189",",,7","   17",",,7",,,,,,,,,"  100",",,7,0800","  106",",,7","  128",",,7",,,,,,,,,,,,,,
"USC00090969","2019-04-06","34.8544","-83.9444","594.1","BLAIRSVILLE EXPERIMENTAL STATION, GA US","    0",",,7,0800","    0",",,7","    0",",,7","  233",",,7","   89",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
