"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","DAEV","DAEV_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","DASF","DASF_ATTRIBUTES","DAWM","DAWM_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","MDEV","MDEV_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","MDSF","MDSF_ATTRIBUTES","MDWM","MDWM_ATTRIBUTES","MNPN","MNPN_ATTRIBUTES","MXPN","MXPN_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES","SN32","SN32_ATTRIBUTES","SN52","SN52_ATTRIBUTES","SX32","SX32_ATTRIBUTES","SX52","SX52_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT07","WT07_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT14","WT14_ATTRIBUTES"
"USC00355160","2018-10-21","43.9794","-117.0247","688.8","MALHEUR BRANCH EXPERIMENT STATION, OR US","    0",",,7,0800",,,,,"  200",",,7","    0",",,7",,,,,,,,,,,,,,,,,,,,,,,"   22",",,7,0800",,,,,"  100",",,7",,,"  111",",,7",,,,,,,,,,,,,,,,,,
"USC00355160","2018-10-22","43.9794","-117.0247","688.8","MALHEUR BRANCH EXPERIMENT STATION, OR US","    0",",,7,0800",,,,,"  206",",,7","   11",",,7",,,,,,,,,,,,,,,,,,,,,,,"   22",",,7,0800",,,,,"  100",",,7",,,"  111",",,7",,,,,,,,,,,,,,,,,,
"USC00355160","2018-10-23","43.9794","-117.0247","688.8","MALHEUR BRANCH EXPERIMENT STATION, OR US","    0",",,7,0800",,,,,"  206",",,7","   17",",,7",,,,,,,,,,,,,,,,,,,,,,,"   72",",,7,0800",,,,,"  106",",,7",,,"  117",",,7",,,,,,,,,,,,,,,,,,
"USC00355160","2018-10-24","43.9794","-117.0247","688.8","MALHEUR BRANCH EXPERIMENT STATION, OR US","    0",",,7,0800",,,,,"  217",",,7","   61",",,7",,,,,,,,,,,,,,,,,,,,,,,"   83",",,7,0800",,,,,"  111",",,7",,,"  122",",,7",,,,,,,,,,,,,,,,,,
"USC00355160","2018-10-25","43.9794","-117.0247","688.8","MALHEUR BRANCH EXPERIMENT STATION, OR US","    0",",,7,0800",,,,,"  200",",,7","   44",",,7",,,,,,,,,,,,,,,,,,,,,,,"   56",",,7,0800",,,,,"  117",",,7",,,"  128",",,7",,,,,,,,,,,,,,,,,,
"USC00355160","2018-10-26","43.9794","-117.0247","688.8","MALHEUR BRANCH EXPERIMENT STATION, OR US","    0",",,7,0800",,,,,"  189",",,7","   33",",,7",,,,,,,,,,,,,,,,,,,,,,,"   72",",,7,0800",,,,,"  117",",,7",,,"  122",",,7",,,,,,,,,,,,,,,,,,
"USC00355160","2018-10-27","43.9794","-117.0247","688.8","MALHEUR BRANCH EXPERIMENT STATION, OR US","    0",",,7,0800",,,,,"  189",",,7","   72",",,7",,,,,,,,,,,,,,,,,,,,,,,"  100",",,7,0800",,,,,"  122",",,7",,,"  122",",,7",,,,,,,,,,,,,,,,,,
"USC00355160","2018-10-28","43.9794","-117.0247","688.8","MALHEUR BRANCH EXPERIMENT STATION, OR US","    0",",,7,0800",,,,,"  200",",,7","   72",",,7",,,,,,,,,,,,,,,,,,,,,,,"   78",",,7,0800",,,,,"  117",",,7",,,"  122",",,7",,,,,,,,,,,,,,,,,,
"USC00355160","2018-10-29","43.9794","-117.0247","688.8","MALHEUR BRANCH EXPERIMENT STATION, OR US","    5",",,7,0800",,,,,"  156",",,7","   39",",,7",,,,,,,,,,,,,,,,,,,,,,,"   44",",,7,0800",,,,,"  117",",,7",,,"  122",",,7",,,,,,,,,,,,,,,,,,
"USC00355160","2018-10-30","43.9794","-117.0247","688.8","MALHEUR BRANCH EXPERIMENT STATION, OR US","    3",",,7,0800",,,,,"  144",",,7","   17",",,7",,,,,,,,,,,,,,,,,,,,,,,"   22",",,7,0800",,,,,"  106",",,7",,,"  144",",,7",,,,,,,,,,,,,,,,,,
"USC00355160","2018-10-31","43.9794","-117.0247","688.8","MALHEUR BRANCH EXPERIMENT STATION, OR US","    0",",,7,0800",,,,,"  144",",,7","   17",",,7",,,,,,,,,,,,,,,,,,,,,,,"   28",",,7,0800",,,,,"  100",",,7",,,"  111",",,7",,,,,,,,,,,,,,,,,,
"USC00355160","2018-11-01","43.9794","-117.0247","688.8","MALHEUR BRANCH EXPERIMENT STATION, OR US","    5",",,7,0800",,,,,"  100",",,7","   28",",,7",,,,,,,,,,,,,,,,,,,,,,,"   56",",,7,0800",,,,,"  100",",,7",,,"  106",",,7",,,,,,,,,,,,,,,,,,
"USC00355160","2018-11-02","43.9794","-117.0247","688.8","MALHEUR BRANCH EXPERIMENT STATION, OR US","    0",",,7,0800",,,,,"  133",",,7","   17",",,7",,,,,,,,,,,,,,,,,,,,,,,"   22",",,7,0800",,,,,"  100",",,7",,,"  111",",,7",,,,,,,,,,,,,,,,,,
"USC00355160","2018-11-03","43.9794","-117.0247","688.8","MALHEUR BRANCH EXPERIMENT STATION, OR US","    0",",,7,0800",,,,,"  194",",,7","   22",",,7",,,,,,,,,,,,,,,,,,,,,,,"   56",",,7,0800",,,,,"  100",",,7",,,"  106",",,7",,,,,,,,,,,,,,,,,,
"USC00355160","2018-11-04","43.9794","-117.0247","688.8","MALHEUR BRANCH EXPERIMENT STATION, OR US","    3",",,7,0800",,,,,"  161",",,7","   39",",,7",,,,,,,,,,,,,,,,,,,,,,,"   67",",,7,0800",,,,,"   94",",,7",,,"  106",",,7",,,,,,,,,,,,,,,,,,
"USC00355160","2018-11-05","43.9794","-117.0247","688.8","MALHEUR BRANCH EXPERIMENT STATION, OR US","    0",",,7,0800",,,,,"  161",",,7","   11",",,7",,,,,,,,,,,,,,,,,,,,,,,"   17",",,7,0800",,,,,"   94",",,7",,,"  111",",,7",,,,,,,,,,,,,,,,,,
"USC00355160","2018-11-06","43.9794","-117.0247","688.8","MALHEUR BRANCH EXPERIMENT STATION, OR US","    0",",,7,0800",,,,,"  139",",,7","   17",",,7",,,,,,,,,,,,,,,,,,,,,,,"   28",",,7,0800",,,,,"   94",",,7",,,"  100",",,7",,,,,,,,,,,,,,,,,,
"USC00355160","2018-11-07","43.9794","-117.0247","688.8","MALHEUR BRANCH EXPERIMENT STATION, OR US","    0",",,7,0800",,,,,"  133",",,7","  -33",",,7",,,,,,,,,,,,,,,,,,,,,,,"  -17",",,7,0800",,,,,"   83",",,7",,,"   94",",,7",,,,,,,,,,,,,,,,,,
"USC00355160","2018-11-08","43.9794","-117.0247","688.8","MALHEUR BRANCH EXPERIMENT STATION, OR US","    0",",,7,0800",,,,,"  128",",,7","  -39",",,7",,,,,,,,,,,,,,,,,,,,,,,"  -33",",,7,0800",,,,,"   78",",,7",,,"   83",",,7",,,,,,,,,,,,,,,,,,
"USC00355160","2018-11-09","43.9794","-117.0247","688.8","MALHEUR BRANCH EXPERIMENT STATION, OR US","    0",",,7,0800",,,,,"  100",",,7","  -78",",,7",,,,,,,,,,,,,,,,,,,,,,,"  -78",",,7,0800",,,,,"   67",",,7",,,"   83",",,7",,,,,,,,,,,,,,,,,,
"USC00355160","2018-11-10","43.9794","-117.0247","688.8","MALHEUR BRANCH EXPERIMENT STATION, OR US","    0",",,7,0800",,,,,"   72",",,7","  -78",",,7",,,,,,,,,,,,,,,,,,,,,,,"    6",",,7,0800",,,,,"   61",",,7",,,"   67",",,7",,,,,,,,,,,,,,,,,,
"USC00355160","2018-11-11","43.9794","-117.0247","688.8","MALHEUR BRANCH EXPERIMENT STATION, OR US","    0",",,7,0800",,,,,"  122",",,7","  -56",",,7",,,,,,,,,,,,,,,,,,,,,,,"  -44",",,7,0800",,,,,"   61",",,7",,,"   67",",,7",,,,,,,,,,,,,,,,,,
"USC00355160","2018-11-12","43.9794","-117.0247","688.8","MALHEUR BRANCH EXPERIMENT STATION, OR US","    0",",,7,0800",,,,,"   89",",,7","  -78",",,7",,,,,,,,,,,,,,,,,,,,,,,"  -67",",,7,0800",,,,,"   56",",,7",,,"   61",",,7",,,,,,,,,,,,,,,,,,
"USC00355160","2018-11-13","43.9794","-117.0247","688.8","MALHEUR BRANCH EXPERIMENT STATION, OR US","    0",",,7,0800",,,,,"   72",",,7","  -67",",,7",,,,,,,,,,,,,,,,,,,,,,,"  -61",",,7,0800",,,,,"   44",",,7",,,"   56",",,7",,,,,,,,,,,,,,,,,,
"USC00355160","2018-11-14","43.9794","-117.0247","688.8","MALHEUR BRANCH EXPERIMENT STATION, OR US","    0",",,7,0800",,,,,"   67",",,7","  -67",",,7",,,,,,,,,,,,,,,,,,,,,,,"  -56",",,7,0800",,,,,"   44",",,7",,,"   56",",,7",,,,,,,,,,,,,,,,,,
"USC00355160","2018-11-15","43.9794","-117.0247","688.8","MALHEUR BRANCH EXPERIMENT STATION, OR US","    0",",,7,0800",,,,,"   83",",,7","  -61",",,7",,,,,,,,,,,,,,,,,,,,,,,"  -44",",,7,0800",,,,,"   44",",,7",,,"   56",",,7",,,,,,,,,,,,,,,,,,
"USC00355160","2018-11-16","43.9794","-117.0247","688.8","MALHEUR BRANCH EXPERIMENT STATION, OR US","    0",",,7,0800",,,,,"  100",",,7","  -56",",,7",,,,,,,,,,,,,,,,,,,,,,,"  -44",",,7,0800",,,,,"   44",",,7",,,"   56",",,7",,,,,,,,,,,,,,,,,,
"USC00355160","2018-11-17","43.9794","-117.0247","688.8","MALHEUR BRANCH EXPERIMENT STATION, OR US","    3",",,7,0800",,,,,"  117",",,7","  -56",",,7",,,,,,,,,,,,,,,,,,,,,,,"   33",",,7,0800",,,,,"   50",",,7",,,"   61",",,7",,,,,,,,,,,,,,,,,,
"USC00355160","2018-11-18","43.9794","-117.0247","688.8","MALHEUR BRANCH EXPERIMENT STATION, OR US","    0",",,7,0800",,,,,"  117",",,7","  -72",",,7",,,,,,,,,,,,,,,,,,,,,,,"  -56",",,7,0800",,,,,"   50",",,7",,,"   61",",,7",,,,,,,,,,,,,,,,,,
"USC00355160","2018-11-19","43.9794","-117.0247","688.8","MALHEUR BRANCH EXPERIMENT STATION, OR US","    0",",,7,0800",,,,,"   78",",,7","  -78",",,7",,,,,,,,,,,,,,,,,,,,,,,"  -72",",,7,0800",,,,,"   44",",,7",,,"   56",",,7",,,,,,,,,,,,,,,,,,
"USC00355160","2018-11-20","43.9794","-117.0247","688.8","MALHEUR BRANCH EXPERIMENT STATION, OR US","    0",",,7,0800",,,,,"   72",",,7","  -83",",,7",,,,,,,,,,,,,,,,,,,,,,,"  -78",",,7,0800",,,,,"   39",",,7",,,"   44",",,7",,,,,,,,,,,,,,,,,,
"USC00355160","2018-11-21","43.9794","-117.0247","688.8","MALHEUR BRANCH EXPERIMENT STATION, OR US","    0",",,7,0800",,,,,"   78",",,7","  -83",",,7",,,,,,,,,,,,,,,,,,,,,,,"  -72",",,7,0800",,,,,"   33",",,7",,,"   39",",,7",,,,,,,,,,,,,,,,,,
"USC00355160","2018-11-22","43.9794","-117.0247","688.8","MALHEUR BRANCH EXPERIMENT STATION, OR US","    0",",,7,0800",,,,,"   28",",,7","  -78",",,7",,,,,,,,,,,,,,,,,,,,,,,"    0",",,7,0800",,,,,"   28",",,7",,,"   33",",,7",,,,,,,,,,,,,,,,,,
"USC00355160","2018-11-23","43.9794","-117.0247","688.8","MALHEUR BRANCH EXPERIMENT STATION, OR US","   10",",,7,0800",,,,,"  111",",,7","    0",",,7",,,,,,,,,,,,,,,,,,,,,,,"   28",",,7,0800",,,,,"   39",",,7",,,"   44",",,7",,,,,,,,,,,,,,,,,,
"USC00355160","2018-11-24","43.9794","-117.0247","688.8","MALHEUR BRANCH EXPERIMENT STATION, OR US","   51",",,7,0800",,,,,"   61",",,7","    6",",,7",,,,,,,,,,,,,,,,,,,,,,,"   11",",,7,0800",,,,,"   44",",,7",,,"   50",",,7",,,,,,,,,,,,,,,,,,
"USC00355160","2018-11-25","43.9794","-117.0247","688.8","MALHEUR BRANCH EXPERIMENT STATION, OR US","    0",",,7,0800",,,,,"   89",",,7","  -50",",,7",,,,,,,,,,,,,,,,,,,,,,,"  -44",",,7,0800",,,,,"   44",",,7",,,"   50",",,7",,,,,,,,,,,,,,,,,,
"USC00355160","2018-11-26","43.9794","-117.0247","688.8","MALHEUR BRANCH EXPERIMENT STATION, OR US","    0",",,7,0800",,,,,"   67",",,7","  -56",",,7",,,,,,,,,,,,,,,,,,,,,,,"  -50",",,7,0800",,,,,"   33",",,7",,,"   44",",,7",,,,,,,,,,,,,,,,,,
"USC00355160","2018-11-27","43.9794","-117.0247","688.8","MALHEUR BRANCH EXPERIMENT STATION, OR US","    3",",,7,0800",,,,,"   33",",,7","  -56",",,7",,,,,,,,,,,,,,,,,,,,,,,"   -6",",,7,0800",,,,,"   39",",,7",,,"   44",",,7",,,,,,,,,,,,,,,,,,
"USC00355160","2018-11-28","43.9794","-117.0247","688.8","MALHEUR BRANCH EXPERIMENT STATION, OR US","   20",",,7,0800",,,,,"   39",",,7","  -11",",,7",,,,,,,,,,,,,,,,,,,,,,,"   -6",",,7,0800",,,,,"   39",",,7",,,"   44",",,7",,,,,,,,,,,,,,,,,,
"USC00355160","2018-11-29","43.9794","-117.0247","688.8","MALHEUR BRANCH EXPERIMENT STATION, OR US","   20",",,7,0800",,,,,"   33",",,7","   -6",",,7",,,,,,,,,,,,,,,,,,,,,,,"   22",",,7,0800",,,,,"   33",",,7",,,"   44",",,7",,,,,,,,,,,,,,,,,,
"USC00355160","2018-11-30","43.9794","-117.0247","688.8","MALHEUR BRANCH EXPERIMENT STATION, OR US","   15",",,7,0800",,,,,"   72",",,7","   17",",,7",,,,,,,,,,,,,,,,,,,,,,,"   28",",,7,0800",,,,,"   39",",,7",,,"   50",",,7",,,,,,,,,,,,,,,,,,
"USC00355160","2018-12-01","43.9794","-117.0247","688.8","MALHEUR BRANCH EXPERIMENT STATION, OR US","   48",",,7,0800",,,,,"   83",",,7","   17",",,7",,,,,,,,,,,,,,,,,,,,,,,"   17",",,7,0800",,,,,"   56",",,7",,,"   56",",,7",,,,,,,,,,,,,,,,,,
"USC00355160","2018-12-02","43.9794","-117.0247","688.8","MALHEUR BRANCH EXPERIMENT STATION, OR US","   25",",,7,0800",,,,,"   44",",,7","    6",",,7",,,,,,,,,,,,,,,,,,,,,,,"   11",",,7,0800",,,,,"   44",",,7",,,"   56",",,7",,,,,,,,,,,,,,,,,,
"USC00355160","2018-12-03","43.9794","-117.0247","688.8","MALHEUR BRANCH EXPERIMENT STATION, OR US","    3",",,7,0800",,,,,"   50",",,7","  -11",",,7",,,,,,,,,,,,,,,,,,,,,,,"  -11",",,7,0800",,,,,"   33",",,7",,,"   39",",,7",,,,,,,,,,,,,,,,,,
"USC00355160","2018-12-04","43.9794","-117.0247","688.8","MALHEUR BRANCH EXPERIMENT STATION, OR US","    0",",,7,0800",,,,,"   44",",,7","  -44",",,7",,,,,,,,,,,,,,,,,,,,,,,"  -28",",,7,0800",,,,,"   33",",,7",,,"   44",",,7",,,,,,,,,,,,,,,,,,
"USC00355160","2018-12-05","43.9794","-117.0247","688.8","MALHEUR BRANCH EXPERIMENT STATION, OR US","    0",",,7,0800",,,,,"   17",",,7","  -83",",,7",,,,,,,,,,,,,,,,,,,,,,,"  -78",",,7,0800",,,,,"   28",",,7",,,"   39",",,7",,,,,,,,,,,,,,,,,,
"USC00355160","2018-12-06","43.9794","-117.0247","688.8","MALHEUR BRANCH EXPERIMENT STATION, OR US","    0",",,7,0800",,,,,"    0",",,7","  -89",",,7",,,,,,,,,,,,,,,,,,,,,,,"  -61",",,7,0800",,,,,"   17",",,7",,,"   28",",,7",,,,,,,,,,,,,,,,,,
"USC00355160","2018-12-07","43.9794","-117.0247","688.8","MALHEUR BRANCH EXPERIMENT STATION, OR US","    0",",,7,0800",,,,,"  -22",",,7","  -83",",,7",,,,,,,,,,,,,,,,,,,,,,,"  -67",",,7,0800",,,,,"   17",",,7",,,"   17",",,7",,,,,,,,,,,,,,,,,,
"USC00355160","2018-12-08","43.9794","-117.0247","688.8","MALHEUR BRANCH EXPERIMENT STATION, OR US","    0",",,7,0800",,,,,"    0",",,7","  -78",",,7",,,,,,,,,,,,,,,,,,,,,,,"  -39",",,7,0800",,,,,"   11",",,7",,,"   11",",,7",,,,,,,,,,,,,,,,,,
"USC00355160","2018-12-09","43.9794","-117.0247","688.8","MALHEUR BRANCH EXPERIMENT STATION, OR US","    0",",,7,0800",,,,,"    0",",,7","  -39",",,7",,,,,,,,,,,,,,,,,,,,,,,"  -11",",,7,0800",,,,,"   11",",,7",,,"   11",",,7",,,,,,,,,,,,,,,,,,
"USC00355160","2018-12-10","43.9794","-117.0247","688.8","MALHEUR BRANCH EXPERIMENT STATION, OR US","    0",",,7,0800",,,,,"   44",",,7","  -39",",,7",,,,,,,,,,,,,,,,,,,,,,,"  -17",",,7,0800",,,,,"   11",",,7",,,"   11",",,7",,,,,,,,,,,,,,,,,,
"USC00355160","2018-12-11","43.9794","-117.0247","688.8","MALHEUR BRANCH EXPERIMENT STATION, OR US","   10",",,7,0800","   13",",,7",,,"   17",",,7","  -33",",,7",,,,,,,,,,,,,,,,,,,,,,,"  -11",",,7,0800",,,,,"   11",",,7",,,"   11",",,7",,,,,,,,,,,,,,,,,,
"USC00355160","2019-01-05","43.9794","-117.0247","688.8","MALHEUR BRANCH EXPERIMENT STATION, OR US","    0",",,7,0800",,,,,"    6",",,7","  -61",",,7",,,,,,,,,,,,,,,,,,,,,,,"  -56",",,7,0800",,,,,"   -6",",,7",,,"    6",",,7",,,,,,,,,,,,,,,,,,
"USC00355160","2019-01-06","43.9794","-117.0247","688.8","MALHEUR BRANCH EXPERIMENT STATION, OR US","    0",",,7,0800",,,,,"   11",",,7","  -61",",,7",,,,,,,,,,,,,,,,,,,,,,,"  -22",",,7,0800",,,,,"    0",",,7",,,"    6",",,7",,,,,,,,,,,,,,,,,,
"USC00355160","2019-01-07","43.9794","-117.0247","688.8","MALHEUR BRANCH EXPERIMENT STATION, OR US","    0",",,7,0800",,,,,"  100",",,7","  -28",",,7",,,,,,,,,,,,,,,,,,,,,,,"  -28",",,7,0800",,,,,"    0",",,7",,,"    0",",,7",,,,,,,,,,,,,,,,,,
"USC00355160","2019-01-08","43.9794","-117.0247","688.8","MALHEUR BRANCH EXPERIMENT STATION, OR US","    0",",,7,0800",,,,,"   61",",,7","  -56",",,7",,,,,,,,,,,,,,,,,,,,,,,"  -28",",,7,0800",,,,,"    0",",,7",,,"    6",",,7",,,,,,,,,,,,,,,,,,
"USC00355160","2019-01-09","43.9794","-117.0247","688.8","MALHEUR BRANCH EXPERIMENT STATION, OR US","    0",",,7,0800",,,,,"   33",",,7","  -28",",,7",,,,,,,,,,,,,,,,,,,,,,,"   -6",",,7,0800",,,,,"    0",",,7",,,"   11",",,7",,,,,,,,,,,,,,,,,,
"USC00355160","2019-01-10","43.9794","-117.0247","688.8","MALHEUR BRANCH EXPERIMENT STATION, OR US","    0",",,7,0800",,,,,"   50",",,7","  -11",",,7",,,,,,,,,,,,,,,,,,,,,,,"    6",",,7,0800",,,,,"    0",",,7",,,"    6",",,7",,,,,,,,,,,,,,,,,,
"USC00355160","2019-01-11","43.9794","-117.0247","688.8","MALHEUR BRANCH EXPERIMENT STATION, OR US","    0",",,7,0800",,,,,"   94",",,7","  -44",",,7",,,,,,,,,,,,,,,,,,,,,,,"  -39",",,7,0800",,,,,"    6",",,7",,,"   11",",,7",,,,,,,,,,,,,,,,,,
"USC00355160","2019-01-12","43.9794","-117.0247","688.8","MALHEUR BRANCH EXPERIMENT STATION, OR US","    0",",,7,0800",,,,,"   67",",,7","  -56",",,7",,,,,,,,,,,,,,,,,,,,,,,"  -22",",,7,0800",,,,,"   11",",,7",,,"   11",",,7",,,,,,,,,,,,,,,,,,
"USC00355160","2019-01-13","43.9794","-117.0247","688.8","MALHEUR BRANCH EXPERIMENT STATION, OR US","    0",",,7,0800",,,,,"   61",",,7","  -67",",,7",,,,,,,,,,,,,,,,,,,,,,,"  -44",",,7,0800",,,,,"   11",",,7",,,"   11",",,7",,,,,,,,,,,,,,,,,,
"USC00355160","2019-01-14","43.9794","-117.0247","688.8","MALHEUR BRANCH EXPERIMENT STATION, OR US","    0",",,7,0800",,,,,"   -6",",,7","  -44",",,7",,,,,,,,,,,,,,,,,,,,,,,"  -33",",,7,0800",,,,,"    6",",,7",,,"   11",",,7",,,,,,,,,,,,,,,,,,
"USC00355160","2019-01-15","43.9794","-117.0247","688.8","MALHEUR BRANCH EXPERIMENT STATION, OR US","    0",",,7,0800",,,,,"   28",",,7","  -67",",,7",,,,,,,,,,,,,,,,,,,,,,,"  -44",",,7,0800",,,,,"    0",",,7",,,"    6",",,7",,,,,,,,,,,,,,,,,,
"USC00355160","2019-01-16","43.9794","-117.0247","688.8","MALHEUR BRANCH EXPERIMENT STATION, OR US","   13",",,7,0800","   13",",,7","   25",",,7","    0",",,7","  -61",",,7",,,,,,,,,,,,,,,,,,,,,,,"  -44",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00355160","2019-01-17","43.9794","-117.0247","688.8","MALHEUR BRANCH EXPERIMENT STATION, OR US","   86",",,7,0800",,,,,"   50",",,7","  -44",",,7",,,,,,,,,,,,,,,,,,,,,,,"   33",",,7,0800",,,,,"    0",",,7",,,"    0",",,7",,,,,,,,,,,,,,,,,,
"USC00355160","2019-01-18","43.9794","-117.0247","688.8","MALHEUR BRANCH EXPERIMENT STATION, OR US","   20",",,7,0800",,,,,"   83",",,7","   11",",,7",,,,,,,,,,,,,,,,,,,,,,,"   17",",,7,0800",,,,,"    6",",,7",,,"   11",",,7",,,,,,,,,,,,,,,,,,
"USC00355160","2019-01-19","43.9794","-117.0247","688.8","MALHEUR BRANCH EXPERIMENT STATION, OR US","  140",",,7,0800",,,,,"   78",",,7","   11",",,7",,,,,,,,,,,,,,,,,,,,,,,"   22",",,7,0800",,,,,"   11",",,7",,,"   17",",,7",,,,,,,,,,,,,,,,,,
"USC00355160","2019-01-20","43.9794","-117.0247","688.8","MALHEUR BRANCH EXPERIMENT STATION, OR US","   79",",,7,0800",,,,,"   44",",,7","   22",",,7",,,,,,,,,,,,,,,,,,,,,,,"   28",",,7,0800",,,,,"   17",",,7",,,"   22",",,7",,,,,,,,,,,,,,,,,,
"USC00355160","2019-01-21","43.9794","-117.0247","688.8","MALHEUR BRANCH EXPERIMENT STATION, OR US","    5",",,7,0800",,,,,"   78",",,7","   11",",,7",,,,,,,,,,,,,,,,,,,,,,,"   17",",,7,0800",,,,,"   22",",,7",,,"   28",",,7",,,,,,,,,,,,,,,,,,
"USC00355160","2019-01-22","43.9794","-117.0247","688.8","MALHEUR BRANCH EXPERIMENT STATION, OR US","    0",",,7,0800",,,,,"   67",",,7","  -33",",,7",,,,,,,,,,,,,,,,,,,,,,,"  -33",",,7,0800",,,,,"   22",",,7",,,"   33",",,7",,,,,,,,,,,,,,,,,,
"USC00355160","2019-01-23","43.9794","-117.0247","688.8","MALHEUR BRANCH EXPERIMENT STATION, OR US","   33",",,7,0800","   51",",,7","   51",",,7","   33",",,7","  -33",",,7",,,,,,,,,,,,,,,,,,,,,,,"   -6",",,7,0800",,,,,"   11",",,7",,,"   22",",,7",,,,,,,,,,,,,,,,,,
"USC00355160","2019-01-24","43.9794","-117.0247","688.8","MALHEUR BRANCH EXPERIMENT STATION, OR US","    0",",,7,0800",,,,,"   44",",,7","   -6",",,7",,,,,,,,,,,,,,,,,,,,,,,"    0",",,7,0800",,,,,"   22",",,7",,,"   28",",,7",,,,,,,,,,,,,,,,,,
"USC00355160","2019-01-25","43.9794","-117.0247","688.8","MALHEUR BRANCH EXPERIMENT STATION, OR US","    0",",,7,0800",,,,,"   83",",,7","  -22",",,7",,,,,,,,,,,,,,,,,,,,,,,"  -22",",,7,0800",,,,,"   22",",,7",,,"   28",",,7",,,,,,,,,,,,,,,,,,
"USC00355160","2019-01-26","43.9794","-117.0247","688.8","MALHEUR BRANCH EXPERIMENT STATION, OR US","    0",",,7,0800",,,,,"   72",",,7","  -28",",,7",,,,,,,,,,,,,,,,,,,,,,,"  -22",",,7,0800",,,,,"   22",",,7",,,"   28",",,7",,,,,,,,,,,,,,,,,,
"USC00355160","2019-01-27","43.9794","-117.0247","688.8","MALHEUR BRANCH EXPERIMENT STATION, OR US","    0",",,7,0800",,,,,"   83",",,7","  -39",",,7",,,,,,,,,,,,,,,,,,,,,,,"  -28",",,7,0800",,,,,"   17",",,7",,,"   22",",,7",,,,,,,,,,,,,,,,,,
"USC00355160","2019-01-28","43.9794","-117.0247","688.8","MALHEUR BRANCH EXPERIMENT STATION, OR US","    0",",,7,0800",,,,,"   83",",,7","  -28",",,7",,,,,,,,,,,,,,,,,,,,,,,"  -17",",,7,0800",,,,,"   11",",,7",,,"   28",",,7",,,,,,,,,,,,,,,,,,
"USC00355160","2019-01-29","43.9794","-117.0247","688.8","MALHEUR BRANCH EXPERIMENT STATION, OR US","    0",",,7,0800",,,,,"   83",",,7","  -50",",,7",,,,,,,,,,,,,,,,,,,,,,,"  -50",",,7,0800",,,,,"   17",",,7",,,"   22",",,7",,,,,,,,,,,,,,,,,,
"USC00355160","2019-01-30","43.9794","-117.0247","688.8","MALHEUR BRANCH EXPERIMENT STATION, OR US","    0",",,7,0800",,,,,"   61",",,7","  -61",",,7",,,,,,,,,,,,,,,,,,,,,,,"  -56",",,7,0800",,,,,"   11",",,7",,,"   22",",,7",,,,,,,,,,,,,,,,,,
"USC00355160","2019-01-31","43.9794","-117.0247","688.8","MALHEUR BRANCH EXPERIMENT STATION, OR US","    0",",,7,0800",,,,,"   56",",,7","  -61",",,7",,,,,,,,,,,,,,,,,,,,,,,"  -56",",,7,0800",,,,,"   11",",,7",,,"   17",",,7",,,,,,,,,,,,,,,,,,
"USC00355160","2019-02-02","43.9794","-117.0247","688.8","MALHEUR BRANCH EXPERIMENT STATION, OR US","   23",",,7,0800",,,,,"   56",",,7","   11",",,7",,,,,,,,,,,,,,,,,,,,,,,"   11",",,7,0800",,,,,"   11",",,7",,,"   11",",,7",,,,,,,,,,,,,,,,,,
"USC00355160","2019-02-03","43.9794","-117.0247","688.8","MALHEUR BRANCH EXPERIMENT STATION, OR US","  196",",,7,0800",,,,,"   72",",,7","   11",",,7",,,,,,,,,,,,,,,,,,,,,,,"   56",",,7,0800",,,,,"    0",",,7",,,"   22",",,7",,,,,,,,,,,,,,,,,,
"USC00355160","2019-02-04","43.9794","-117.0247","688.8","MALHEUR BRANCH EXPERIMENT STATION, OR US","   79",",,7,0800",,,,,"  111",",,7","   28",",,7",,,,,,,,,,,,,,,,,,,,,,,"   28",",,7,0800",,,,,"   28",",,7",,,"   33",",,7",,,,,,,,,,,,,,,,,,
"USC00355160","2019-02-05","43.9794","-117.0247","688.8","MALHEUR BRANCH EXPERIMENT STATION, OR US","   28",",,7,0800",,,,,"  100",",,7","    0",",,7",,,,,,,,,,,,,,,,,,,,,,,"    0",",,7,0800",,,,,"   28",",,7",,,"   39",",,7",,,,,,,,,,,,,,,,,,
