"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","AWND","AWND_ATTRIBUTES","FMTM","FMTM_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WESD","WESD_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT07","WT07_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES","WT10","WT10_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT13","WT13_ATTRIBUTES","WT14","WT14_ATTRIBUTES","WT15","WT15_ATTRIBUTES","WT16","WT16_ATTRIBUTES","WT17","WT17_ATTRIBUTES","WT18","WT18_ATTRIBUTES","WT19","WT19_ATTRIBUTES","WT21","WT21_ATTRIBUTES","WT22","WT22_ATTRIBUTES","WV01","WV01_ATTRIBUTES","WV03","WV03_ATTRIBUTES","WV20","WV20_ATTRIBUTES"
"USW00013942","2019-06-04","32.5155","-92.0405","24.1","MONROE REGIONAL AIRPORT, LA US","    5",",,W,2400","    0",",,H","    0",",,H","  344",",,W","  228",",,W","   18",",,W",,,,,,,,,,,"  240",",,W","  210",",,W",,,"   58",",,W","   98",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013942","2019-06-05","32.5155","-92.0405","24.1","MONROE REGIONAL AIRPORT, LA US","   28",",,W,2400","    0",",,H","    0",",,H","  278",",,W","  222",",,W","   25",",,W",,,,,,,,,,,"  220",",,W","  220",",,W",,,"  116",",,W","  152",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013942","2019-06-06","32.5155","-92.0405","24.1","MONROE REGIONAL AIRPORT, LA US","   48",",,W,2400","    0",",,H","    0",",,H","  311",",,W","  222",",,W","   20",",,W",,,,,,,,,,,"  360",",,W","  340",",,W",,,"   72",",,W","   94",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013942","2019-06-07","32.5155","-92.0405","24.1","MONROE REGIONAL AIRPORT, LA US","   56",",,W,2400","    0",",,H","    0",",,H","  294",",,W","  206",",,W","   26",",,W",,,,,,,,,,,"  330",",,W","  330",",,W",,,"  107",",,W","  143",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013942","2019-06-08","32.5155","-92.0405","24.1","MONROE REGIONAL AIRPORT, LA US","    0",",,W,2400","    0",",,H","    0",",,H","  311",",,W","  217",",,W","   24",",,W",,,,,,,,,,,"  320",",,W","  350",",,W",,,"   72",",,W","   89",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013942","2019-06-09","32.5155","-92.0405","24.1","MONROE REGIONAL AIRPORT, LA US","    0",",,W,2400","    0",",,H","    0",",,H","  328",",,W","  217",",,W","   23",",,W",,,,,,,,,,,"  320",",,W","  340",",,W",,,"   72",",,W","   98",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013942","2019-06-10","32.5155","-92.0405","24.1","MONROE REGIONAL AIRPORT, LA US","    0",",,W,2400","    0",",,H","    0",",,H","  317",",,W","  194",",,W","   46",",,W",,,,,,,,,,,"   10",",,W","   10",",,W",,,"   94",",,W","  121",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013942","2019-06-11","32.5155","-92.0405","24.1","MONROE REGIONAL AIRPORT, LA US","    0",",,W,2400","    0",",,H","    0",",,H","  283",",,W","  167",",,W","   31",",,W",,,,,,,,,,,"  360",",,W","   40",",,W",,,"   63",",,W","   98",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013942","2019-06-12","32.5155","-92.0405","24.1","MONROE REGIONAL AIRPORT, LA US","    0",",,W,2400","    0",",,H","    0",",,H","  306",",,W","  150",",,W","   18",",,W",,,,,,,,,,,"  320",",,W","  320",",,W",,,"   72",",,W","   94",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013942","2019-06-13","32.5155","-92.0405","24.1","MONROE REGIONAL AIRPORT, LA US","    0",",,W,2400","    0",",,H","    0",",,H","  300",",,W","  178",",,W","   28",",,W",,,,,,,,,,,"  350",",,W","   40",",,W",,,"   67",",,W","   85",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013942","2019-06-14","32.5155","-92.0405","24.1","MONROE REGIONAL AIRPORT, LA US","    0",",,W,2400","    0",",,H","    0",",,H","  311",",,W","  150",",,W","   22",",,W",,,,,,,,,,,"  140",",,W","  150",",,W",,,"   58",",,W","   81",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013942","2019-06-15","32.5155","-92.0405","24.1","MONROE REGIONAL AIRPORT, LA US","    0",",,W,2400","    0",",,H","    0",",,H","  339",",,W","  217",",,W","   28",",,W",,,,,,,,,,,"  170",",,W","  170",",,W",,,"   81",",,W","  103",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013942","2019-06-16","32.5155","-92.0405","24.1","MONROE REGIONAL AIRPORT, LA US","   94",",,W,2400","    0",",,H","    0",",,H","  311",",,W","  206",",,W","   32",",,W",,,,,,,,,,,"  320",",,W","  340",",,W",,,"  116",",,W","  165",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013942","2019-06-17","32.5155","-92.0405","24.1","MONROE REGIONAL AIRPORT, LA US","   41",",,W,2400","    0",",,H","    0",",,H","  294",",,W","  206",",,W","   16",",,W",,,,,,,,,,,"  250",",,W","  170",",,W",,,"   72",",,W","  107",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013942","2019-06-18","32.5155","-92.0405","24.1","MONROE REGIONAL AIRPORT, LA US","    0",",,W,2400","    0",",,H","    0",",,H","  328",",,W","  217",",,W","   21",",,W",,,,,,,,,,,"  290",",,W","  280",",,W",,,"   67",",,W","   98",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013942","2019-06-19","32.5155","-92.0405","24.1","MONROE REGIONAL AIRPORT, LA US","    5",",,W,2400","    0",",,H","    0",",,H","  339",",,W","  217",",,W","   32",",,W",,,,,,,,,,,"  260",",,W","  260",",,W",,,"  112",",,W","  143",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013942","2019-06-20","32.5155","-92.0405","24.1","MONROE REGIONAL AIRPORT, LA US","  157",",,W,2400","    0",",,H","    0",",,H","  350",",,W","  200",",,W","   38",",,W",,,,,,,,,,,"  290",",,W","  280",",,W",,,"  165",",,W","  206",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013942","2019-06-21","32.5155","-92.0405","24.1","MONROE REGIONAL AIRPORT, LA US","    0",",,W,2400","    0",",,H","    0",",,H","  356",",,W","  261",",,W","   43",",,W",,,,,,,,,,,"  220",",,W","  210",",,W",,,"   81",",,W","  107",",,W","    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013942","2019-06-22","32.5155","-92.0405","24.1","MONROE REGIONAL AIRPORT, LA US","    0",",,W,2400","    0",",,H","    0",",,H","  350",",,W","  256",",,W","   36",",,W",,,,,,,,,,,"  210",",,W","  200",",,W",,,"   76",",,W","  112",",,W","    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013942","2019-06-23","32.5155","-92.0405","24.1","MONROE REGIONAL AIRPORT, LA US","    0","T,,W,2400","    0",",,H","    0",",,H","  350",",,W","  239",",,W","   45",",,W",,,,,,,,,,,"  210",",,W","  190",",,W",,,"   98",",,W","  125",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013942","2019-06-24","32.5155","-92.0405","24.1","MONROE REGIONAL AIRPORT, LA US","  213",",,W,2400","    0",",,H","    0",",,H","  306",",,W","  200",",,W","   33",",,W",,,,,,,,,,,"  310",",,W","  330",",,W",,,"  139",",,W","  197",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013942","2019-06-25","32.5155","-92.0405","24.1","MONROE REGIONAL AIRPORT, LA US","   28",",,W,2400","    0",",,H","    0",",,H","  306",",,W","  206",",,W","   19",",,W",,,,,,,,,,,"  220",",,W","  220",",,W",,,"  107",",,W","  134",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013942","2019-06-26","32.5155","-92.0405","24.1","MONROE REGIONAL AIRPORT, LA US","    0","T,,W,2400","    0",",,H","    0",",,H","  322",",,W","  228",",,W","   14",",,W",,,,,,,,,,,"  190",",,W","  180",",,W",,,"   54",",,W","   72",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013942","2019-06-27","32.5155","-92.0405","24.1","MONROE REGIONAL AIRPORT, LA US","   28",",,W,2400","    0",",,H","    0",",,H","  344",",,W","  217",",,W","   10",",,W",,,,,,,,,,,"  110",",,W","  110",",,W",,,"   40",",,W","   54",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013942","2019-06-28","32.5155","-92.0405","24.1","MONROE REGIONAL AIRPORT, LA US","   58",",,W,2400","    0",",,H","    0",",,H","  339",",,W","  211",",,W","   21",",,W",,,,,,,,,,,"   60",",,W","   60",",,W",,,"  125",",,W","  157",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013942","2019-06-29","32.5155","-92.0405","24.1","MONROE REGIONAL AIRPORT, LA US","   36",",,W,2400","    0",",,H","    0",",,H","  311",",,W","  206",",,W","   16",",,W",,,,,,,,,,,"   50",",,W","  240",",,W",,,"   54",",,W","   63",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013942","2019-06-30","32.5155","-92.0405","24.1","MONROE REGIONAL AIRPORT, LA US","  244",",,W,2400","    0",",,H","    0",",,H","  328",",,W","  228",",,W","   12",",,W",,,,,,,,,,,"  240",",,W","  250",",,W",,,"  130",",,W","  174",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013942","2019-07-01","32.5155","-92.0405","24.1","MONROE REGIONAL AIRPORT, LA US","    0",",,W,2400","    0",",,H","    0",",,H","  328",",,W","  217",",,W","   15",",,W",,,,,,,,,,,"  240",",,W","  240",",,W",,,"   54",",,W","   67",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013942","2019-07-02","32.5155","-92.0405","24.1","MONROE REGIONAL AIRPORT, LA US","    0",",,W,2400","    0",",,H","    0",",,H","  339",",,W","  222",",,W","   17",",,W",,,,,,,,,,,"  220",",,W","  210",",,W",,,"   67",",,W","   89",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013942","2019-07-03","32.5155","-92.0405","24.1","MONROE REGIONAL AIRPORT, LA US","    0",",,W,2400","    0",",,H","    0",",,H","  333",",,W","  228",",,W","   26",",,W",,,,,,,,,,,"  220",",,W","  220",",,W",,,"   94",",,W","  107",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013942","2019-07-04","32.5155","-92.0405","24.1","MONROE REGIONAL AIRPORT, LA US","    0",",,W,2400","    0",",,H","    0",",,H","  344",",,W","  228",",,W","   18",",,W",,,,,,,,,,,"   20",",,W","  260",",,W",,,"   63",",,W","   89",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013942","2019-07-05","32.5155","-92.0405","24.1","MONROE REGIONAL AIRPORT, LA US","    0",",,W,2400","    0",",,H","    0",",,H","  350",",,W","  239",",,W","   17",",,W",,,,,,,,,,,"  230",",,W","  240",",,W",,,"   63",",,W","   72",",,W","    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013942","2019-07-06","32.5155","-92.0405","24.1","MONROE REGIONAL AIRPORT, LA US","    0",",,W,2400","    0",",,H","    0",",,H","  350",",,W","  244",",,W","   19",",,W",,,,,,,,,,,"  320",",,W","  320",",,W",,,"   54",",,W","   58",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013942","2019-07-07","32.5155","-92.0405","24.1","MONROE REGIONAL AIRPORT, LA US","   89",",,W,2400","    0",",,H","    0",",,H","  339",",,W","  228",",,W","   22",",,W",,,,,,,,,,,"  350",",,W","  310",",,W",,,"  139",",,W","  174",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013942","2019-07-08","32.5155","-92.0405","24.1","MONROE REGIONAL AIRPORT, LA US","    0","T,,W,2400","    0",",,H","    0",",,H","  356",",,W","  222",",,W","    9",",,W",,,,,,,,,,,"   70",",,W","   80",",,W",,,"   40",",,W","   63",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013942","2019-07-09","32.5155","-92.0405","24.1","MONROE REGIONAL AIRPORT, LA US","  602",",,W,2400","    0",",,H","    0",",,H","  361",",,W","  239",",,W","   10",",,W",,,,,,,,,,,"   50",",,W","  320",",,W",,,"  112",",,W","  152",",,W","    1",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013942","2019-07-10","32.5155","-92.0405","24.1","MONROE REGIONAL AIRPORT, LA US","  183",",,W,2400","    0",",,H","    0",",,H","  361",",,W","  233",",,W","   16",",,W",,,,,,,,,,,"   20",",,W","   10",",,W",,,"  107",",,W","  139",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013942","2019-07-11","32.5155","-92.0405","24.1","MONROE REGIONAL AIRPORT, LA US","    0",",,W,2400","    0",",,H","    0",",,H","  344",",,W","  233",",,W","   32",",,W",,,,,,,,,,,"   50",",,W","  360",",,W",,,"   72",",,W","   98",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013942","2019-07-12","32.5155","-92.0405","24.1","MONROE REGIONAL AIRPORT, LA US","    3",",,W,2400","    0",",,H","    0",",,H","  344",",,W","  250",",,W","   38",",,W",,,,,,,,,,,"   40",",,W","   40",",,W",,,"   89",",,W","  112",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013942","2019-07-13","32.5155","-92.0405","24.1","MONROE REGIONAL AIRPORT, LA US","   46",",,W,2400","    0",",,H","    0",",,H","  311",",,W","  228",",,W","   47",",,W",,,,,,,,,,,"   70",",,W","   60",",,W",,,"   94",",,W","  134",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013942","2019-07-14","32.5155","-92.0405","24.1","MONROE REGIONAL AIRPORT, LA US","  681",",,W,2400","    0",",,H","    0",",,H","  239",",,W","  217",",,W","   45",",,W",,,,,,,,,,,"  150",",,W","  160",",,W",,,"   94",",,W","  157",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013942","2019-07-15","32.5155","-92.0405","24.1","MONROE REGIONAL AIRPORT, LA US","    0","T,,W,2400","    0",",,H","    0",",,H","  311",",,W","  239",",,W","   49",",,W",,,,,,,,,,,"  220",",,W","  190",",,W",,,"   98",",,W","  134",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013942","2019-07-16","32.5155","-92.0405","24.1","MONROE REGIONAL AIRPORT, LA US","    0",",,W,2400","    0",",,H","    0",",,H","  350",",,W","  244",",,W","   47",",,W",,,,,,,,,,,"  230",",,W","  230",",,W",,,"   98",",,W","  116",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013942","2019-07-17","32.5155","-92.0405","24.1","MONROE REGIONAL AIRPORT, LA US","    0",",,W,2400","    0",",,H","    0",",,H","  344",",,W","  250",",,W","   30",",,W",,," 0911",",,W",,,,,,,"  230",",,W","  230",",,W",,,"   63",",,W","   81",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013942","2019-07-18","32.5155","-92.0405","24.1","MONROE REGIONAL AIRPORT, LA US","    0",",,W,2400","    0",",,H","    0",",,H","  344",",,W","  250",",,W","   28",",,W",,," 1005",",,W",,,,,,,"  230",",,W","  260",",,W",,,"   63",",,W","   85",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013942","2019-07-19","32.5155","-92.0405","24.1","MONROE REGIONAL AIRPORT, LA US","    0",",,W,2400","    0",",,H","    0",",,H","  344",",,W","  244",",,W","   26",",,W",,," 1351",",,W",,,,,,,"  210",",,W","  200",",,W",,,"   54",",,W","   67",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013942","2019-07-20","32.5155","-92.0405","24.1","MONROE REGIONAL AIRPORT, LA US","    0",",,W,2400","    0",",,H","    0",",,H","  344",",,W","  244",",,W","   20",",,W",,," 0952",",,W",,,,,,,"  250",",,W","  220",",,W",,,"   58",",,W","   89",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013942","2019-07-21","32.5155","-92.0405","24.1","MONROE REGIONAL AIRPORT, LA US","   28",",,W,2400","    0",",,H","    0",",,H","  339",",,W","  239",",,W","   17",",,W",,," 1733",",,W",,,,,,,"  190",",,W","  180",",,W",,,"   72",",,W","  107",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013942","2019-07-22","32.5155","-92.0405","24.1","MONROE REGIONAL AIRPORT, LA US","   46",",,W,2400","    0",",,H","    0",",,H","  350",",,W","  228",",,W","   23",",,W",,," 1639",",,W",,,,,,,"  340",",,W","  340",",,W",,,"   76",",,W","   98",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013942","2019-07-23","32.5155","-92.0405","24.1","MONROE REGIONAL AIRPORT, LA US","   13",",,W,2400","    0",",,H","    0",",,H","  306",",,W","  189",",,W","   47",",,W",,," 1135",",,W",,,,,,,"   50",",,W","   50",",,W",,,"  103",",,W","  134",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013942","2019-07-24","32.5155","-92.0405","24.1","MONROE REGIONAL AIRPORT, LA US","    0",",,W,2400","    0",",,H","    0",",,H","  306",",,W","  172",",,W","   30",",,W",,," 1031",",,W",,,,,,,"   50",",,W","   40",",,W",,,"   81",",,W","  116",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013942","2019-07-25","32.5155","-92.0405","24.1","MONROE REGIONAL AIRPORT, LA US","    0",",,W,2400","    0",",,H","    0",",,H","  322",",,W","  194",",,W","   26",",,W",,," 1608",",,W",,,,,,,"   40",",,W","   40",",,W",,,"   58",",,W","   72",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013942","2019-07-26","32.5155","-92.0405","24.1","MONROE REGIONAL AIRPORT, LA US","    0",",,W,2400","    0",",,H","    0",",,H","  333",",,W","  189",",,W","   22",",,W",,," 1452",",,W",,,,,,,"   40",",,W","   80",",,W",,,"   40",",,W","   63",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013942","2019-07-27","32.5155","-92.0405","24.1","MONROE REGIONAL AIRPORT, LA US","    0",",,W,2400","    0",",,H","    0",",,H","  339",",,W","  211",",,W","   18",",,W",,," 1228",",,W",,,,,,,"  140",",,W","  160",",,W",,,"   45",",,W","   76",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013942","2019-07-28","32.5155","-92.0405","24.1","MONROE REGIONAL AIRPORT, LA US","    0","T,,W,2400","    0",",,H","    0",",,H","  339",",,W","  211",",,W","   15",",,W",,," 1810",",,W",,,,,,,"  240",",,W","  240",",,W",,,"   63",",,W","   72",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013942","2019-07-29","32.5155","-92.0405","24.1","MONROE REGIONAL AIRPORT, LA US","    0",",,W,2400","    0",",,H","    0",",,H","  339",",,W","  217",",,W","   19",",,W",,," 1742",",,W",,,,,,,"  200",",,W","  210",",,W",,,"   98",",,W","  121",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013942","2019-07-30","32.5155","-92.0405","24.1","MONROE REGIONAL AIRPORT, LA US","    0","T,,W,2400","    0",",,H","    0",",,H","  328",",,W","  228",",,W","   24",",,W",,," 1238",",,W",,,,,,,"  200",",,W","  190",",,W",,,"   98",",,W","  125",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013942","2019-07-31","32.5155","-92.0405","24.1","MONROE REGIONAL AIRPORT, LA US","   18",",,W,2400","    0",",,H","    0",",,H","  350",",,W","  222",",,W","    6",",,W",,,,,,,,,,,"   90",",,W",,,,,"   67",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013942","2019-08-01","32.5155","-92.0405","24.1","MONROE REGIONAL AIRPORT, LA US","    0",",,W,2400","    0",",,H","    0",",,H","  322",",,W","  217",",,W","    9",",,W",,,,,,,,,,,"   10",",,W","  340",",,W",,,"   45",",,W","   58",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013942","2019-08-02","32.5155","-92.0405","24.1","MONROE REGIONAL AIRPORT, LA US","    0",",,W,2400","    0",",,H","    0",",,H","  339",",,W","  211",",,W","   19",",,W",,,,,,,,,,,"   20",",,W","   10",",,W",,,"   58",",,W","   85",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013942","2019-08-03","32.5155","-92.0405","24.1","MONROE REGIONAL AIRPORT, LA US","    0",",,W,2400","    0",",,H","    0",",,H","  344",",,W","  194",",,W","   11",",,W",,,,,,,,,,,"  340",",,W","  320",",,W",,,"   40",",,W","   58",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013942","2019-08-04","32.5155","-92.0405","24.1","MONROE REGIONAL AIRPORT, LA US","    0",",,W,2400","    0",",,H","    0",",,H","  356",",,W","  233",",,W","   10",",,W",,,,,,,,,,,"  350",",,W","  350",",,W",,,"   45",",,W","   58",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013942","2019-08-05","32.5155","-92.0405","24.1","MONROE REGIONAL AIRPORT, LA US","    0",",,W,2400","    0",",,H","    0",",,H","  356",",,W","  228",",,W","   10",",,W",,,,,,,,,,,"   40",",,W","   40",",,W",,,"   54",",,W","   63",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013942","2019-08-06","32.5155","-92.0405","24.1","MONROE REGIONAL AIRPORT, LA US","    0","T,,W,2400","    0",",,H","    0",",,H","  328",",,W","  239",",,W","   17",",,W",,,,,,,,,,,"  210",",,W","  260",",,W",,,"   89",",,W","  112",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013942","2019-08-07","32.5155","-92.0405","24.1","MONROE REGIONAL AIRPORT, LA US","  132",",,W,2400","    0",",,H","    0",",,H","  356",",,W","  244",",,W","   18",",,W",,,,,,,,,,,"  280",",,W","  290",",,W",,,"  139",",,W","  179",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013942","2019-08-08","32.5155","-92.0405","24.1","MONROE REGIONAL AIRPORT, LA US","    0","T,,W,2400","    0",",,H","    0",",,H","  350",",,W","  250",",,W","   21",",,W",,,,,,,,,,,"  340",",,W","  350",",,W",,,"  103",",,W","  139",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013942","2019-08-09","32.5155","-92.0405","24.1","MONROE REGIONAL AIRPORT, LA US","    0","T,,W,2400","    0",",,H","    0",",,H","  356",",,W","  250",",,W","   20",",,W",,,,,,,,,,,"  280",",,W","  280",",,W",,,"   63",",,W","   76",",,W",,,,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013942","2019-08-10","32.5155","-92.0405","24.1","MONROE REGIONAL AIRPORT, LA US","    0","T,,W,2400","    0",",,H","    0",",,H","  350",",,W","  256",",,W","   18",",,W",,,,,,,,,,,"  270",",,W","  290",",,W",,,"   54",",,W","   67",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013942","2019-08-11","32.5155","-92.0405","24.1","MONROE REGIONAL AIRPORT, LA US","    0",",,W,2400","    0",",,H","    0",",,H","  372",",,W","  244",",,W","    8",",,W",,,,,,,,,,,"  260",",,W","  250",",,W",,,"   45",",,W","   67",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
