"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","MDSF","MDSF_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WT11","WT11_ATTRIBUTES"
"USC00258751","2019-02-23","42.8752","-100.5516","789.1","VALENTINE NUMBER 1, NE US","    0","T,,7,2200","    0",",,7,2200","  229",",,7,2200","  -22",",,7","  -83",",,7",,,,,,,"  -61",",,7,2200",,
"USC00258751","2019-02-24","42.8752","-100.5516","789.1","VALENTINE NUMBER 1, NE US","    0",",,7,2200","    0",",,7,2200","  229",",,7,2200","  -61",",,7"," -189",",,7",,,,,,," -183",",,7,2200",,
"USC00258751","2019-02-25","42.8752","-100.5516","789.1","VALENTINE NUMBER 1, NE US","    0",",,7,2200","    0",",,7,2200","  229",",,7,2200","  -61",",,7"," -189",",,7",,,,,,," -189",",,7,2200",,
"USC00258751","2019-02-26","42.8752","-100.5516","789.1","VALENTINE NUMBER 1, NE US","    0","T,,7,2200","    0",",,7,2200","  178",",,7,2200"," -128",",,7"," -189",",,7",,,,,,," -167",",,7,2200",,
"USC00258751","2019-02-27","42.8752","-100.5516","789.1","VALENTINE NUMBER 1, NE US","    0","T,,7,2200","    0","T,,7,2200","  152",",,7,2200"," -111",",,7"," -200",",,7",,,,,,," -111",",,7,2200",,
"USC00258751","2019-02-28","42.8752","-100.5516","789.1","VALENTINE NUMBER 1, NE US","   61",",,7,2200","   89",",,7,2200","  229",",,7,2200","  -39",",,7"," -128",",,7",,,,,,,"  -72",",,7,2200",,
"USC00258751","2019-03-01","42.8752","-100.5516","789.1","VALENTINE NUMBER 1, NE US","    0","T,,7,2200","    0","T,,7,2200","  203",",,7,2200","  -33",",,7"," -128",",,7",,,,,,,"  -94",",,7,2200",,
"USC00258751","2019-03-02","42.8752","-100.5516","789.1","VALENTINE NUMBER 1, NE US","    3",",,7,2200","    0","T,,7,2200","  203",",,7,2200","  -33",",,7"," -206",",,7",,,,,,," -206",",,7,2200",,
"USC00258751","2019-03-03","42.8752","-100.5516","789.1","VALENTINE NUMBER 1, NE US","    0",",,7,2200","    0",",,7,2200","  203",",,7,2200"," -167",",,7"," -250",",,7",,,,,,," -217",",,7,2200",,
"USC00258751","2019-03-04","42.8752","-100.5516","789.1","VALENTINE NUMBER 1, NE US","    0",",,7,2200","    0",",,7,2200","  203",",,7,2200","  -94",",,7"," -250",",,7",,,,,,,,,,
"USC00258751","2019-03-05","42.8752","-100.5516","789.1","VALENTINE NUMBER 1, NE US","    0",",,7,2200","    0",",,7,2200","  178",",,7,2200","  -44",",,7"," -250",",,7",,,,,,," -150",",,7,2200",,
"USC00258751","2019-03-06","42.8752","-100.5516","789.1","VALENTINE NUMBER 1, NE US","    0",",,7,2200","    0",",,7,2200","  152",",,7,2200","  -39",",,7"," -200",",,7",,,,,,,"  -94",",,7,2200",,
"USC00258751","2019-03-07","42.8752","-100.5516","789.1","VALENTINE NUMBER 1, NE US","   56",",,7,2200","   76",",,7,2200","  229",",,7,2200","  -56",",,7"," -122",",,7",,,,,,,"  -56",",,7,2200",,
"USC00258751","2019-03-08","42.8752","-100.5516","789.1","VALENTINE NUMBER 1, NE US","    0",",,7,2200","    0",",,7,2200","  178",",,7,2200","    0",",,7"," -111",",,7",,,,,,,"  -28",",,7,2200",,
"USC00258751","2019-03-09","42.8752","-100.5516","789.1","VALENTINE NUMBER 1, NE US","    0","T,,7,2200","    0",",,7,2200","  152",",,7,2200","  -17",",,7","  -44",",,7",,,,,,,"  -44",",,7,2200",,
"USC00258751","2019-03-10","42.8752","-100.5516","789.1","VALENTINE NUMBER 1, NE US","    0",",,7,2200","    0",",,7,2200","  127",",,7,2200","   44",",,7"," -133",",,7",,,,,,,"    6",",,7,2200",,
"USC00258751","2019-03-11","42.8752","-100.5516","789.1","VALENTINE NUMBER 1, NE US","    0",",,7,2200","    0",",,7,2200","  102",",,7,2200","   61",",,7"," -100",",,7",,,,,,,"   22",",,7,2200",,
"USC00258751","2019-03-12","42.8752","-100.5516","789.1","VALENTINE NUMBER 1, NE US","    0",",,7,2200","    0",",,7,2200","    0","T,,7,2200","  117",",,7","   22",",,7",,,,,,,"   39",",,7,2200",,
"USC00258751","2019-03-13","42.8752","-100.5516","789.1","VALENTINE NUMBER 1, NE US","  356",",,7,2200","  102",",,7,2200","  102",",,7,2200","   39",",,7","  -33",",,7",,,,,,,"  -28",",,7,2200",,
"USC00258751","2019-03-14","42.8752","-100.5516","789.1","VALENTINE NUMBER 1, NE US","   74",",,7,2200","   76",",,7,2200","  152",",,7,2200","   11",",,7","  -28",",,7",,,,,,,"  -17",",,7,2200",,
"USC00258751","2019-03-15","42.8752","-100.5516","789.1","VALENTINE NUMBER 1, NE US","    0",",,7,2200","    0",",,7,2200","  102",",,7,2200","   44",",,7","  -83",",,7",,,,,,,"  -28",",,7,2200",,
"USC00258751","2019-03-16","42.8752","-100.5516","789.1","VALENTINE NUMBER 1, NE US","    0",",,7,2200","    0",",,7,2200","   51",",,7,2200","   44",",,7","  -83",",,7",,,,,,,"  -28",",,7,2200",,
"USC00258751","2019-03-17","42.8752","-100.5516","789.1","VALENTINE NUMBER 1, NE US","    0",",,7,2200","    0",",,7,2200","   25",",,7,2200","   50",",,7","  -72",",,7",,,,,,,"  -17",",,7,2200",,
"USC00258751","2019-03-18","42.8752","-100.5516","789.1","VALENTINE NUMBER 1, NE US","    0",",,7,2200","    0",",,7,2200","    0",",,7,2200","   89",",,7","  -78",",,7",,,,,,,"   28",",,7,2200",,
"USC00258751","2019-03-19","42.8752","-100.5516","789.1","VALENTINE NUMBER 1, NE US","    0",",,7,2200","    0",",,7,2200","    0","T,,7,2200","   44",",,7","  -11",",,7",,,,,,,"  -11",",,7,2200",,
"USC00258751","2019-03-20","42.8752","-100.5516","789.1","VALENTINE NUMBER 1, NE US","    0",",,7,2200","    0",",,7,2200","    0","T,,7,2200","   83",",,7","  -39",",,7",,,,,,,"   17",",,7,2200",,
"USC00258751","2019-03-21","42.8752","-100.5516","789.1","VALENTINE NUMBER 1, NE US","    0",",,7,2200","    0",",,7,2200","    0","T,,7,2200","  156",",,7","  -39",",,7",,,,,,,"   50",",,7,2200",,
"USC00258751","2019-03-22","42.8752","-100.5516","789.1","VALENTINE NUMBER 1, NE US","    0",",,7,2200","    0",",,7,2200","    0","T,,7,2200","  161",",,7","  -11",",,7",,,,,,,"   94",",,7,2200",,
"USC00258751","2019-03-23","42.8752","-100.5516","789.1","VALENTINE NUMBER 1, NE US","   10",",,7,2200","    0",",,7,2200","    0","T,,7,2200","   94",",,7","   39",",,7",,,,,,,"   56",",,7,2200",,
"USC00258751","2019-03-24","42.8752","-100.5516","789.1","VALENTINE NUMBER 1, NE US","    0",",,7,2200","    0",",,7,2200","    0",",,7,2200","  100",",,7","    0",",,7",,,,,,,"   17",",,7,2200",,
"USC00258751","2019-03-25","42.8752","-100.5516","789.1","VALENTINE NUMBER 1, NE US","    8",",,7,2200","    0",",,7,2200","    0",",,7,2200","   39",",,7","  -11",",,7",,,,,,,"   28",",,7,2200",,
"USC00258751","2019-03-26","42.8752","-100.5516","789.1","VALENTINE NUMBER 1, NE US","    0",",,7,2200","    0",",,7,2200","    0",",,7,2200","  206",",,7","   17",",,7",,,,,,,"  139",",,7,2200",,
"USC00258751","2019-03-27","42.8752","-100.5516","789.1","VALENTINE NUMBER 1, NE US","    0",",,7,2200","    0",",,7,2200","    0",",,7,2200","  183",",,7","   56",",,7",,,,,,,"   72",",,7,2200",,
"USC00258751","2019-03-28","42.8752","-100.5516","789.1","VALENTINE NUMBER 1, NE US","    0",",,7,2200","    0",",,7,2200","    0",",,7,2200","   83",",,7","    0",",,7",,,,,,,"   39",",,7,2200",,
"USC00258751","2019-03-29","42.8752","-100.5516","789.1","VALENTINE NUMBER 1, NE US","   10",",,7,2200","   13",",,7,2200","    0","T,,7,2200","   83",",,7","  -17",",,7",,,,,,,"  -11",",,7,2200",,
"USC00258751","2019-03-30","42.8752","-100.5516","789.1","VALENTINE NUMBER 1, NE US","    0",",,7,2200","    0",",,7,2200","    0",",,7,2200","   39",",,7","  -39",",,7",,,,,,,"   -6",",,7,2200",,
"USC00258751","2019-03-31","42.8752","-100.5516","789.1","VALENTINE NUMBER 1, NE US","    0",",,7,2200","    0",",,7,2200","    0",",,7,2200","  150",",,7","  -61",",,7",,,,,,,"   61",",,7,2200",,
"USC00258751","2019-04-01","42.8752","-100.5516","789.1","VALENTINE NUMBER 1, NE US","    0",",,7,2200","    0",",,7,2200","    0",",,7,2200","   89",",,7","  -28",",,7",,,,,,,"  -11",",,7,2200",,
"USC00258751","2019-04-02","42.8752","-100.5516","789.1","VALENTINE NUMBER 1, NE US","    0",",,7,2200","    0",",,7,2200","    0",",,7,2200","  128",",,7","  -44",",,7",,,,,,,"   39",",,7,2200",,
"USC00258751","2019-04-03","42.8752","-100.5516","789.1","VALENTINE NUMBER 1, NE US","   81",",,7,2200","    0",",,7,2200","    0",",,7,2200","   67",",,7","   -6",",,7",,,,,,,"   22",",,7,2200",,
"USC00258751","2019-04-04","42.8752","-100.5516","789.1","VALENTINE NUMBER 1, NE US","    0","T,,7,2200","    0",",,7,2200","    0",",,7,2200","  128",",,7","   22",",,7",,,,,,,"   72",",,7,2200",,
"USC00258751","2019-04-05","42.8752","-100.5516","789.1","VALENTINE NUMBER 1, NE US","    0",",,7,2200","    0",",,7,2200","    0",",,7,2200","  244",",,7","   22",",,7",,,,,,,"  167",",,7,2200",,
"USC00258751","2019-04-06","42.8752","-100.5516","789.1","VALENTINE NUMBER 1, NE US","    0",",,7,2200","    0",",,7,2200","    0",",,7,2200","  228",",,7","   39",",,7",,,,,,,"  128",",,7,2200",,
"USC00258751","2019-04-07","42.8752","-100.5516","789.1","VALENTINE NUMBER 1, NE US","    0",",,7,2200","    0",",,7,2200","    0",",,7,2200","  211",",,7","   89",",,7",,,,,,,"  133",",,7,2200",,
"USC00258751","2019-04-08","42.8752","-100.5516","789.1","VALENTINE NUMBER 1, NE US","    0",",,7,2200","    0",",,7,2200","    0",",,7,2200","  206",",,7","   78",",,7",,,,,,,"  128",",,7,2200",,
"USC00258751","2019-04-09","42.8752","-100.5516","789.1","VALENTINE NUMBER 1, NE US","    3",",,7,2200","    0",",,7,2200","    0",",,7,2200","  211",",,7","   50",",,7",,,,,,,"   61",",,7,2200",,
"USC00258751","2019-04-10","42.8752","-100.5516","789.1","VALENTINE NUMBER 1, NE US","   69",",,7,2200","   25",",,7,2200","    0",",,7,2200","   61",",,7","  -44",",,7",,,,,,,"  -44",",,7,2200",,
"USC00258751","2019-04-11","42.8752","-100.5516","789.1","VALENTINE NUMBER 1, NE US","  122",",,7,2200","  152",",,7,2200","  178",",,7,2200","  -33",",,7","  -50",",,7",,,,,,,"  -50",",,7,2200",,
"USC00258751","2019-04-12","42.8752","-100.5516","789.1","VALENTINE NUMBER 1, NE US","    0","T,,7,2200","    0",",,7,2200","  152",",,7,2200","    0",",,7","  -61",",,7",,,,,,,"  -50",",,7,2200",,
"USC00258751","2019-04-13","42.8752","-100.5516","789.1","VALENTINE NUMBER 1, NE US","    0",",,7,2200","    0",",,7,2200","    0","T,,7,2200","   72",",,7","  -89",",,7",,,,,,,"   11",",,7,2200",,
"USC00258751","2019-04-14","42.8752","-100.5516","789.1","VALENTINE NUMBER 1, NE US","    0",",,7,2200","    0",",,7,2200","    0","T,,7,2200","  144",",,7","  -17",",,7",,,,,,,"  100",",,7,2200",,
"USC00258751","2019-04-15","42.8752","-100.5516","789.1","VALENTINE NUMBER 1, NE US","    0",",,7,2200","    0",",,7,2200","    0",",,7,2200","  117",",,7","    0",",,7",,,,,,,"   72",",,7,2200",,
"USC00258751","2019-04-16","42.8752","-100.5516","789.1","VALENTINE NUMBER 1, NE US","    0","T,,7,2200","    0",",,7,2200","    0",",,7,2200","  178",",,7","   28",",,7",,,,,,,"  128",",,7,2200",,
"USC00258751","2019-04-17","42.8752","-100.5516","789.1","VALENTINE NUMBER 1, NE US","   13",",,7,2200","    0",",,7,2200","    0",",,7,2200","  144",",,7","   72",",,7",,,,,,,"   72",",,7,2200",,
"USC00258751","2019-04-18","42.8752","-100.5516","789.1","VALENTINE NUMBER 1, NE US","    0",",,7,2200","    0",",,7,2200","    0",",,7,2200","  156",",,7","   22",",,7",,,,,,,"   67",",,7,2200",,
"USC00258751","2019-04-19","42.8752","-100.5516","789.1","VALENTINE NUMBER 1, NE US","    0",",,7,2200","    0",",,7,2200","    0",",,7,2200","  233",",,7","  -11",",,7",,,,,,,"  139",",,7,2200",,
"USC00258751","2019-04-20","42.8752","-100.5516","789.1","VALENTINE NUMBER 1, NE US","    0",",,7,2200","    0",",,7,2200","    0",",,7,2200","  322",",,7","   44",",,7",,,,,,,"  189",",,7,2200",,
"USC00258751","2019-04-21","42.8752","-100.5516","789.1","VALENTINE NUMBER 1, NE US","    0",",,7,2200","    0",",,7,2200","    0",",,7,2200","  189",",,7","   89",",,7",,,,,,,"  117",",,7,2200",,
"USC00258751","2019-04-22","42.8752","-100.5516","789.1","VALENTINE NUMBER 1, NE US","    0",",,7,2200","    0",",,7,2200","    0",",,7,2200","  161",",,7","   72",",,7",,,,,,,"  117",",,7,2200",,
"USC00258751","2019-04-23","42.8752","-100.5516","789.1","VALENTINE NUMBER 1, NE US","    0",",,7,2200","    0",",,7,2200","    0",",,7,2200","  228",",,7","    0",",,7",,,,,,,"  139",",,7,2200",,
"USC00258751","2019-04-24","42.8752","-100.5516","789.1","VALENTINE NUMBER 1, NE US","   18",",,7,2200","    0",",,7,2200","    0",",,7,2200","  256",",,7","   78",",,7",,,,,,,"  128",",,7,2200",,
"USC00258751","2019-04-25","42.8752","-100.5516","789.1","VALENTINE NUMBER 1, NE US","  137",",,7,2200","    0",",,7,2200","    0",",,7,2200","  183",",,7","   83",",,7",,,,,,,"  117",",,7,2200",,
"USC00258751","2019-04-26","42.8752","-100.5516","789.1","VALENTINE NUMBER 1, NE US","    0",",,7,2200","    0",",,7,2200","    0",",,7,2200","  183",",,7","   22",",,7",,,,,,,"   89",",,7,2200",,
"USC00258751","2019-04-27","42.8752","-100.5516","789.1","VALENTINE NUMBER 1, NE US","    0","T,,7,2200","    0",",,7,2200","    0",",,7,2200","   89",",,7","   17",",,7",,,,,,,"   44",",,7,2200",,
"USC00258751","2019-04-28","42.8752","-100.5516","789.1","VALENTINE NUMBER 1, NE US","    0",",,7,2200","    0",",,7,2200","    0",",,7,2200","  139",",,7","   17",",,7",,,,,,,"   61",",,7,2200",,
"USC00258751","2019-04-29","42.8752","-100.5516","789.1","VALENTINE NUMBER 1, NE US","    0",",,7,2200","    0",",,7,2200","    0",",,7,2200","   61",",,7","   -6",",,7",,,,,,,"   28",",,7,2200",,
"USC00258751","2019-04-30","42.8752","-100.5516","789.1","VALENTINE NUMBER 1, NE US","   66",",,7,2200","   25",",,7,2200","    0",",,7,2200","   28",",,7","    0",",,7",,,,,,,"   17",",,7,2200",,
"USC00258751","2019-05-01","42.8752","-100.5516","789.1","VALENTINE NUMBER 1, NE US","   36",",,7,2200","    0",",,7,2200","    0",",,7,2200","   56",",,7","    6",",,7",,,,,,,"   11",",,7,2200",,
"USC00258751","2019-05-02","42.8752","-100.5516","789.1","VALENTINE NUMBER 1, NE US","    0",",,7,2200","    0",",,7,2200","    0",",,7,2200","  189",",,7","  -39",",,7",,,,,,,"  122",",,7,2200",,
"USC00258751","2019-05-03","42.8752","-100.5516","789.1","VALENTINE NUMBER 1, NE US","    0",",,7,2200","    0",",,7,2200","    0",",,7,2200","  189",",,7","  -39",",,7",,,,,,,"  111",",,7,2200",,
"USC00258751","2019-05-04","42.8752","-100.5516","789.1","VALENTINE NUMBER 1, NE US","    0",",,7,2200","    0",",,7,2200","    0",",,7,2200","  233",",,7","   17",",,7",,,,,,,"  144",",,7,2200",,
"USC00258751","2019-05-05","42.8752","-100.5516","789.1","VALENTINE NUMBER 1, NE US",,,"    0",",,7,2200","    0",",,7,2200",,,,,,,,,,,,,,
"USC00258751","2019-05-06","42.8752","-100.5516","789.1","VALENTINE NUMBER 1, NE US","    0","T,,7,2200","    0",",,7,2200","    0",",,7,2200","   89",",,7","   28",",,7",,,,,,,"   39",",,7,2200",,
"USC00258751","2019-05-07","42.8752","-100.5516","789.1","VALENTINE NUMBER 1, NE US","   46",",,7,2200","    0",",,7,2200","    0",",,7,2200","   67",",,7","   33",",,7",,,,,,,"   44",",,7,2200",,
"USC00258751","2019-05-08","42.8752","-100.5516","789.1","VALENTINE NUMBER 1, NE US","  216",",,7,2200","    0",",,7,2200","    0",",,7,2200","   72",",,7","   44",",,7",,,,,,,"   44",",,7,2200",,
"USC00258751","2019-05-09","42.8752","-100.5516","789.1","VALENTINE NUMBER 1, NE US","    0",",,7,2200","    0",",,7,2200","    0",",,7,2200","  106",",,7","   33",",,7",,,,,,,"   50",",,7,2200",,
"USC00258751","2019-05-10","42.8752","-100.5516","789.1","VALENTINE NUMBER 1, NE US",,,"    0",",,7,2200","    0",",,7,2200",,,,,,,,,,,,,,
"USC00258751","2019-05-11","42.8752","-100.5516","789.1","VALENTINE NUMBER 1, NE US","   33",",,7,2200","    0",",,7,2200","    0",",,7,2200","  161",",,7","   61",",,7",,,,,,,"   67",",,7,2200",,
"USC00258751","2019-05-12","42.8752","-100.5516","789.1","VALENTINE NUMBER 1, NE US","    0",",,7,2200","    0",",,7,2200","    0",",,7,2200","  183",",,7","   50",",,7",,,,,,,"  111",",,7,2200",,
"USC00258751","2019-05-13","42.8752","-100.5516","789.1","VALENTINE NUMBER 1, NE US","    0",",,7,2200","    0",",,7,2200","    0",",,7,2200","  289",",,7","   39",",,7",,,,,,,"  172",",,7,2200",,
"USC00258751","2019-05-14","42.8752","-100.5516","789.1","VALENTINE NUMBER 1, NE US","    0",",,7,2200","    0",",,7,2200","    0",",,7,2200","  267",",,7","   72",",,7",,,,,,,"  200",",,7,2200",,
"USC00258751","2019-05-15","42.8752","-100.5516","789.1","VALENTINE NUMBER 1, NE US","    5",",,7,2200","    0",",,7,2200","    0",",,7,2200","  311",",,7","   72",",,7",,,,,,,"  228",",,7,2200",,
"USC00258751","2019-05-16","42.8752","-100.5516","789.1","VALENTINE NUMBER 1, NE US","    0",",,7,2200","    0",",,7,2200","    0",",,7,2200","  250",",,7","  122",",,7",,,,,,,"  144",",,7,2200",,
"USC00258751","2019-05-17","42.8752","-100.5516","789.1","VALENTINE NUMBER 1, NE US","  117",",,7,2200","    0",",,7,2200","    0",",,7,2200","  150",",,7","   83",",,7",,,,,,,"  100",",,7,2200",,
"USC00258751","2019-05-18","42.8752","-100.5516","789.1","VALENTINE NUMBER 1, NE US","    0",",,7,2200","    0",",,7,2200","    0",",,7,2200","  133",",,7","   67",",,7",,,,,,,"   67",",,7,2200",,
"USC00258751","2019-05-19","42.8752","-100.5516","789.1","VALENTINE NUMBER 1, NE US","    0",",,7,2200","    0",",,7,2200","    0",",,7,2200","   94",",,7","   33",",,7",,,,,,,"   44",",,7,2200",,
"USC00258751","2019-05-20","42.8752","-100.5516","789.1","VALENTINE NUMBER 1, NE US","  234",",,7,2200","    0",",,7,2200","    0",",,7,2200","   61",",,7","   33",",,7",,,,,,,"   44",",,7,2200",,
"USC00258751","2019-05-21","42.8752","-100.5516","789.1","VALENTINE NUMBER 1, NE US","  584",",,7,2200","    0",",,7,2200","    0",",,7,2200","   67",",,7","   44",",,7",,,,,,,"   44",",,7,2200",,
"USC00258751","2019-05-22","42.8752","-100.5516","789.1","VALENTINE NUMBER 1, NE US","   74",",,7,2200","    0",",,7,2200","    0",",,7,2200","  106",",,7","   22",",,7",,,,,,,"   39",",,7,2200",,
"USC00258751","2019-05-23","42.8752","-100.5516","789.1","VALENTINE NUMBER 1, NE US","   23",",,7,2200","    0",",,7,2200","    0",",,7,2200","  156",",,7","   22",",,7",,,,,,,"   94",",,7,2200",,
"USC00258751","2019-05-24","42.8752","-100.5516","789.1","VALENTINE NUMBER 1, NE US","   74",",,7,2200","    0",",,7,2200","    0",",,7,2200","  244",",,7","   61",",,7",,,,,,,"  144",",,7,2200",,
"USC00258751","2019-05-25","42.8752","-100.5516","789.1","VALENTINE NUMBER 1, NE US","    0",",,7,2200","    0",",,7,2200","    0",",,7,2200","  222",",,7","   50",",,7",,,,,,,"  139",",,7,2200",,
"USC00258751","2019-05-26","42.8752","-100.5516","789.1","VALENTINE NUMBER 1, NE US","  145",",,7,2200","    0",",,7,2200","    0",",,7,2200","  239",",,7","   94",",,7",,,,,,,"  167",",,7,2200",,
"USC00258751","2019-05-27","42.8752","-100.5516","789.1","VALENTINE NUMBER 1, NE US","   23",",,7,2200","    0",",,7,2200","    0",",,7,2200","  244",",,7","   61",",,7",,,,,,,"  144",",,7,2200",,
"USC00258751","2019-05-28","42.8752","-100.5516","789.1","VALENTINE NUMBER 1, NE US","  208",",,7,2200","    0",",,7,2200","    0",",,7,2200","  144",",,7","  100",",,7",,,,,,,"  100",",,7,2200",,
"USC00258751","2019-05-29","42.8752","-100.5516","789.1","VALENTINE NUMBER 1, NE US","  147",",,7,2200","    0",",,7,2200","    0",",,7,2200","  206",",,7","   78",",,7",,,,,,,"  150",",,7,2200",,
"USC00258751","2019-05-30","42.8752","-100.5516","789.1","VALENTINE NUMBER 1, NE US","    0",",,7,2200","    0",",,7,2200","    0",",,7,2200","  267",",,7","   78",",,7",,,,,,,"  183",",,7,2200",,
"USC00258751","2019-05-31","42.8752","-100.5516","789.1","VALENTINE NUMBER 1, NE US","    0","T,,7,2200","    0",",,7,2200","    0",",,7,2200","  294",",,7","  106",",,7",,,,,,,"  183",",,7,2200",,
"USC00258751","2019-06-01","42.8752","-100.5516","789.1","VALENTINE NUMBER 1, NE US","    0",",,7,2200","    0",",,7,2200","    0",",,7,2200","  211",",,7","   94",",,7",,,,,,,"  133",",,7,2200",,
"USC00258751","2019-06-02","42.8752","-100.5516","789.1","VALENTINE NUMBER 1, NE US","   25",",,7,2200","    0",",,7,2200","    0",",,7,2200","  283",",,7","   94",",,7",,,,,,,"  172",",,7,2200",,
"USC00258751","2019-06-03","42.8752","-100.5516","789.1","VALENTINE NUMBER 1, NE US","  109",",,7,2200","    0",",,7,2200","    0",",,7,2200","  294",",,7","  133",",,7",,,,,,,"  233",",,7,2200",,
"USC00258751","2019-06-04","42.8752","-100.5516","789.1","VALENTINE NUMBER 1, NE US","    0",",,7,2200","    0",",,7,2200","    0",",,7,2200","  300",",,7","  156",",,7",,,,,,,"  211",",,7,2200",,
"USC00258751","2019-06-05","42.8752","-100.5516","789.1","VALENTINE NUMBER 1, NE US","    0",",,7,2200","    0",",,7,2200","    0",",,7,2200","  272",",,7","  139",",,7",,,,,,,"  217",",,7,2200",,
"USC00258751","2019-06-06","42.8752","-100.5516","789.1","VALENTINE NUMBER 1, NE US","    0",",,7,2200","    0",",,7,2200","    0",",,7,2200","  311",",,7","  117",",,7",,,,,,,"  244",",,7,2200",,
"USC00258751","2019-06-07","42.8752","-100.5516","789.1","VALENTINE NUMBER 1, NE US","    0",",,7,2200","    0",",,7,2200","    0",",,7,2200","  322",",,7","  178",",,7",,,,,,,"  250",",,7,2200",,
"USC00258751","2019-06-08","42.8752","-100.5516","789.1","VALENTINE NUMBER 1, NE US","    0",",,7,2200","    0",",,7,2200","    0",",,7,2200","  283",",,7","  139",",,7",,,,,,,"  139",",,7,2200",,
"USC00258751","2019-06-09","42.8752","-100.5516","789.1","VALENTINE NUMBER 1, NE US","    0",",,7,2200","    0",",,7,2200","    0",",,7,2200","  194",",,7","   89",",,7",,,,,,,"  133",",,7,2200",,
"USC00258751","2019-06-10","42.8752","-100.5516","789.1","VALENTINE NUMBER 1, NE US","    0",",,7,2200","    0",",,7,2200","    0",",,7,2200","  267",",,7","   56",",,7",,,,,,,"  222",",,7,2200",,
"USC00258751","2019-06-11","42.8752","-100.5516","789.1","VALENTINE NUMBER 1, NE US","   15",",,7,2200","    0",",,7,2200","    0",",,7,2200","  222",",,7","  100",",,7",,,,,,,"  139",",,7,2200",,
"USC00258751","2019-06-12","42.8752","-100.5516","789.1","VALENTINE NUMBER 1, NE US","    0",",,7,2200","    0",",,7,2200","    0",",,7,2200","  222",",,7","   83",",,7",,,,,,,"  161",",,7,2200",,
"USC00258751","2019-06-13","42.8752","-100.5516","789.1","VALENTINE NUMBER 1, NE US","    3",",,7,2200","    0",",,7,2200","    0",",,7,2200","  294",",,7","   83",",,7",,,,,,,"  211",",,7,2200",,
"USC00258751","2019-06-14","42.8752","-100.5516","789.1","VALENTINE NUMBER 1, NE US","    0",",,7,2200","    0",",,7,2200","    0",",,7,2200","  300",",,7","  139",",,7",,,,,,,"  217",",,7,2200",,
"USC00258751","2019-06-15","42.8752","-100.5516","789.1","VALENTINE NUMBER 1, NE US","    0","T,,7,2200","    0",",,7,2200","    0",",,7,2200","  261",",,7","  161",",,7",,,,,,,"  194",",,7,2200",,
"USC00258751","2019-06-16","42.8752","-100.5516","789.1","VALENTINE NUMBER 1, NE US","    8",",,7,2200","    0",",,7,2200","    0",",,7,2200","  244",",,7","  106",",,7",,,,,,,"  178",",,7,2200",,
"USC00258751","2019-06-17","42.8752","-100.5516","789.1","VALENTINE NUMBER 1, NE US","  127",",,7,2200","    0",",,7,2200","    0",",,7,2200","  239",",,7","  128",",,7",,,,,,,"  161",",,7,2200",,
"USC00258751","2019-06-18","42.8752","-100.5516","789.1","VALENTINE NUMBER 1, NE US",,,"    0",",,7,2200","    0",",,7,2200",,,,,,,,,,,,,,
"USC00258751","2019-06-19","42.8752","-100.5516","789.1","VALENTINE NUMBER 1, NE US","    0","T,,7,2200","    0",",,7,2200","    0",",,7,2200","  261",",,7","  144",",,7",,,,,,,"  217",",,7,2200",,
"USC00258751","2019-06-20","42.8752","-100.5516","789.1","VALENTINE NUMBER 1, NE US","   94",",,7,2200","    0",",,7,2200","    0",",,7,2200","  256",",,7","  144",",,7",,,,,,,"  206",",,7,2200",,
"USC00258751","2019-06-21","42.8752","-100.5516","789.1","VALENTINE NUMBER 1, NE US","  130",",,7,2200","    0",",,7,2200","    0",",,7,2200","  239",",,7","  161",",,7",,,,,,,"  161",",,7,2200",,
"USC00258751","2019-06-22","42.8752","-100.5516","789.1","VALENTINE NUMBER 1, NE US","    0",",,7,2200","    0",",,7,2200","    0",",,7,2200","  200",",,7","  128",",,7",,,,,,,"  144",",,7,2200",,
"USC00258751","2019-06-23","42.8752","-100.5516","789.1","VALENTINE NUMBER 1, NE US","   64",",,7,2200","    0",",,7,2200","    0",",,7,2200","  222",",,7","   83",",,7",,,,,,,"  133",",,7,2200",,
"USC00258751","2019-06-24","42.8752","-100.5516","789.1","VALENTINE NUMBER 1, NE US","    0",",,7,2200","    0",",,7,2200","    0",",,7,2200","  283",",,7","   89",",,7",,,,,,,"  200",",,7,2200",,
"USC00258751","2019-06-25","42.8752","-100.5516","789.1","VALENTINE NUMBER 1, NE US","   38",",,7,2200","    0",",,7,2200","    0",",,7,2200","  283",",,7","  117",",,7",,,,,,,"  217",",,7,2200",,
"USC00258751","2019-06-26","42.8752","-100.5516","789.1","VALENTINE NUMBER 1, NE US","    0",",,7,2200","    0",",,7,2200","    0",",,7,2200","  317",",,7","  161",",,7",,,,,,,"  250",",,7,2200",,
"USC00258751","2019-06-27","42.8752","-100.5516","789.1","VALENTINE NUMBER 1, NE US","    0",",,7,2200","    0",",,7,2200","    0",",,7,2200","  317",",,7","  194",",,7",,,,,,,"  256",",,7,2200",,
