"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","AWND","AWND_ATTRIBUTES","FMTM","FMTM_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT07","WT07_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES","WT10","WT10_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT13","WT13_ATTRIBUTES","WT14","WT14_ATTRIBUTES","WT16","WT16_ATTRIBUTES","WT18","WT18_ATTRIBUTES","WT19","WT19_ATTRIBUTES","WT21","WT21_ATTRIBUTES","WT22","WT22_ATTRIBUTES","WV03","WV03_ATTRIBUTES"
"USW00093227","2019-06-18","38.2102","-122.2847","4.3","NAPA CO AIRPORT, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  250",",,W","  128",",,W","   44",",,W",,,,,,,,,"  200",",,W",,,"   76",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093227","2019-06-19","38.2102","-122.2847","4.3","NAPA CO AIRPORT, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  239",",,W","  128",",,W","   51",",,W",,,,,,,,,"  300",",,W","  290",",,W","   98",",,W","  125",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093227","2019-06-20","38.2102","-122.2847","4.3","NAPA CO AIRPORT, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  228",",,W","  133",",,W","   62",",,W",,,,,,,,,"  190",",,W","  200",",,W","  112",",,W","  134",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093227","2019-06-21","38.2102","-122.2847","4.3","NAPA CO AIRPORT, CA US","    0",",,W,2400",,,"    0",",,H","  239",",,W","   67",",,W","   32",",,W",,,,,,,,,"  190",",,W","  200",",,W","   89",",,W","  107",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093227","2019-06-22","38.2102","-122.2847","4.3","NAPA CO AIRPORT, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  328",",,W","  106",",,W","   33",",,W",,,,,,,,,"  220",",,W","  230",",,W","   81",",,W","   98",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093227","2019-06-23","38.2102","-122.2847","4.3","NAPA CO AIRPORT, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  289",",,W","  150",",,W","   30",",,W",,,,,,,,,"  200",",,W",,,"   63",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093227","2019-06-24","38.2102","-122.2847","4.3","NAPA CO AIRPORT, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  261",",,W","  111",",,W","   40",",,W",,,,,,,,,"  200",",,W","  190",",,W","   89",",,W","  107",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093227","2019-06-25","38.2102","-122.2847","4.3","NAPA CO AIRPORT, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  261",",,W","  111",",,W","   57",",,W",,,,,,,,,"  200",",,W","  200",",,W","   98",",,W","  112",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093227","2019-06-26","38.2102","-122.2847","4.3","NAPA CO AIRPORT, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  233",",,W","  122",",,W","   65",",,W",,,,,,,,,"  260",",,W","  260",",,W","  116",",,W","  148",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093227","2019-06-27","38.2102","-122.2847","4.3","NAPA CO AIRPORT, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  244",",,W","  111",",,W","   46",",,W",,,,,,,,,"  270",",,W","  280",",,W","   98",",,W","  121",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093227","2019-06-28","38.2102","-122.2847","4.3","NAPA CO AIRPORT, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  250",",,W","  117",",,W","   38",",,W",,,,,,,,,"  200",",,W","  180",",,W","   81",",,W","   94",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093227","2019-06-29","38.2102","-122.2847","4.3","NAPA CO AIRPORT, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  250",",,W","   72",",,W","   37",",,W",,,,,,,,,"  200",",,W","  200",",,W","   81",",,W","   89",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093227","2019-06-30","38.2102","-122.2847","4.3","NAPA CO AIRPORT, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  228",",,W","  111",",,W","   47",",,W",,,,,,,,,"  190",",,W","  210",",,W","   94",",,W","  112",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093227","2019-07-01","38.2102","-122.2847","4.3","NAPA CO AIRPORT, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  239",",,W","  100",",,W","   42",",,W",,,,,,,,,"  190",",,W","  200",",,W","   89",",,W","  103",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093227","2019-07-02","38.2102","-122.2847","4.3","NAPA CO AIRPORT, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  261",",,W","   89",",,W","   44",",,W",,," 1958",",,W",,,,,"  200",",,W","  170",",,W","   94",",,W","  112",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093227","2019-07-03","38.2102","-122.2847","4.3","NAPA CO AIRPORT, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  256",",,W","  111",",,W","   46",",,W",,," 1615",",,W",,,,,"  200",",,W","  200",",,W","   94",",,W","  103",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093227","2019-07-04","38.2102","-122.2847","4.3","NAPA CO AIRPORT, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  239",",,W","  133",",,W","   49",",,W",,," 2237",",,W",,,,,"  210",",,W","  210",",,W","   72",",,W","   94",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093227","2019-07-05","38.2102","-122.2847","4.3","NAPA CO AIRPORT, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  239",",,W","  133",",,W","   50",",,W",,," 1412",",,W",,,,,"  210",",,W","  180",",,W","   81",",,W","  107",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093227","2019-07-06","38.2102","-122.2847","4.3","NAPA CO AIRPORT, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  244",",,W","  128",",,W","   52",",,W",,," 1703",",,W",,,,,"  190",",,W","  200",",,W","   89",",,W","  103",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093227","2019-07-07","38.2102","-122.2847","4.3","NAPA CO AIRPORT, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  233",",,W","  122",",,W","   62",",,W",,," 1524",",,W",,,,,"  190",",,W","  190",",,W","  103",",,W","  130",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093227","2019-07-08","38.2102","-122.2847","4.3","NAPA CO AIRPORT, CA US","    0","T,,W,2400","    0",",,H","    0",",,H","  239",",,W","  111",",,W","   51",",,W",,,,,,,,,"  200",",,W",,,"   98",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093227","2019-07-09","38.2102","-122.2847","4.3","NAPA CO AIRPORT, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  261",",,W","   89",",,W","   42",",,W",,," 1517",",,W",,,,,"  270",",,W","  270",",,W","   89",",,W","  116",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093227","2019-07-10","38.2102","-122.2847","4.3","NAPA CO AIRPORT, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  283",",,W","  144",",,W","   45",",,W",,," 1306",",,W",,,,,"  250",",,W","  210",",,W","   89",",,W","  107",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093227","2019-07-11","38.2102","-122.2847","4.3","NAPA CO AIRPORT, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  294",",,W","  111",",,W","   43",",,W",,," 1516",",,W",,,,,"  240",",,W","  240",",,W","   89",",,W","  107",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093227","2019-07-12","38.2102","-122.2847","4.3","NAPA CO AIRPORT, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  256",",,W","  144",",,W","   46",",,W",,," 1945",",,W",,,,,"  220",",,W","  200",",,W","   94",",,W","  116",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093227","2019-07-13","38.2102","-122.2847","4.3","NAPA CO AIRPORT, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  244",",,W","  133",",,W","   47",",,W",,," 0011",",,W",,,,,"  220",",,W","  220",",,W","   72",",,W","   81",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093227","2019-07-14","38.2102","-122.2847","4.3","NAPA CO AIRPORT, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  244",",,W","  133",",,W","   51",",,W",,," 1151",",,W",,,,,"  200",",,W","  210",",,W","   81",",,W","   98",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093227","2019-07-15","38.2102","-122.2847","4.3","NAPA CO AIRPORT, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  311",",,W","  111",",,W","   43",",,W",,," 1608",",,W",,,,,"  230",",,W","  230",",,W","   89",",,W","  107",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093227","2019-07-16","38.2102","-122.2847","4.3","NAPA CO AIRPORT, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  317",",,W","  150",",,W","   51",",,W",,," 1710",",,W",,,,,"  270",",,W","  270",",,W","  103",",,W","  134",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093227","2019-07-17","38.2102","-122.2847","4.3","NAPA CO AIRPORT, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  283",",,W","  144",",,W","   40",",,W",,," 0403",",,W",,,,,"  200",",,W","  260",",,W","   72",",,W","  107",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093227","2019-07-18","38.2102","-122.2847","4.3","NAPA CO AIRPORT, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  228",",,W","  144",",,W","   62",",,W",,," 1446",",,W",,,,,"  190",",,W","  190",",,W","  103",",,W","  121",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093227","2019-07-19","38.2102","-122.2847","4.3","NAPA CO AIRPORT, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  233",",,W","  139",",,W","   58",",,W",,," 1704",",,W",,,,,"  190",",,W","  190",",,W","  107",",,W","  134",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093227","2019-07-20","38.2102","-122.2847","4.3","NAPA CO AIRPORT, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  239",",,W","  111",",,W","   43",",,W",,," 1510",",,W",,,,,"  200",",,W","  190",",,W","   89",",,W","  103",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093227","2019-07-21","38.2102","-122.2847","4.3","NAPA CO AIRPORT, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  261",",,W","  111",",,W","   31",",,W",,," 1337",",,W",,,,,"  200",",,W","  190",",,W","   63",",,W","   76",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093227","2019-07-22","38.2102","-122.2847","4.3","NAPA CO AIRPORT, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  283",",,W","  117",",,W","   36",",,W",,," 1652",",,W",,,,,"  200",",,W","  190",",,W","   72",",,W","   81",",,W","    1",",,W",,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00093227","2019-07-23","38.2102","-122.2847","4.3","NAPA CO AIRPORT, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  250",",,W","  106",",,W","   39",",,W",,," 0238",",,W",,,,,"  190",",,W","  230",",,W","   81",",,W","  116",",,W","    1",",,W",,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00093227","2019-07-24","38.2102","-122.2847","4.3","NAPA CO AIRPORT, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  333",",,W","  100",",,W","   26",",,W",,," 1700",",,W",,,,,"  190",",,W","  190",",,W","   67",",,W","   76",",,W","    1",",,W",,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00093227","2019-07-25","38.2102","-122.2847","4.3","NAPA CO AIRPORT, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  267",",,W","  128",",,W","   34",",,W",,," 1631",",,W",,,,,"  200",",,W","  200",",,W","   89",",,W","  103",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093227","2019-07-26","38.2102","-122.2847","4.3","NAPA CO AIRPORT, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  244",",,W","  128",",,W","   44",",,W",,," 1611",",,W",,,,,"  210",",,W","  200",",,W","   72",",,W","   85",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093227","2019-07-27","38.2102","-122.2847","4.3","NAPA CO AIRPORT, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  256",",,W","  139",",,W","   22",",,W",,," 1613",",,W",,,,,"  200",",,W","  200",",,W","   58",",,W","   67",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093227","2019-07-28","38.2102","-122.2847","4.3","NAPA CO AIRPORT, CA US","    0",",,W,2400","    0",",,H","    0",",,H",,,,,"   40",",,W",,," 2214",",,W",,,,,"  190",",,W","  200",",,W","   89",",,W","  103",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093227","2019-07-29","38.2102","-122.2847","4.3","NAPA CO AIRPORT, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  250",",,W","  144",",,W","   66",",,W",,," 1347",",,W",,,,,"  200",",,W","  200",",,W","   98",",,W","  112",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093227","2019-07-30","38.2102","-122.2847","4.3","NAPA CO AIRPORT, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  222",",,W","  128",",,W","   51",",,W",,," 1608",",,W",,,,,"  200",",,W","  200",",,W","   94",",,W","  112",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093227","2019-07-31","38.2102","-122.2847","4.3","NAPA CO AIRPORT, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  244",",,W","  139",",,W","   46",",,W",,," 2228",",,W",,,,,"  200",",,W","  210",",,W","   89",",,W","  130",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093227","2019-08-01","38.2102","-122.2847","4.3","NAPA CO AIRPORT, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  244",",,W","  144",",,W","   54",",,W",,,,,,,,,"  200",",,W","  310",",,W","   94",",,W","  130",",,W",,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00093227","2019-08-02","38.2102","-122.2847","4.3","NAPA CO AIRPORT, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  267",",,W","  117",",,W","   38",",,W",,,,,,,,,"  250",",,W","  170",",,W","   72",",,W","  112",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093227","2019-08-03","38.2102","-122.2847","4.3","NAPA CO AIRPORT, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  267",",,W","  150",",,W","   39",",,W",,,,,,,,,"  200",",,W","  210",",,W","   67",",,W","  130",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093227","2019-08-04","38.2102","-122.2847","4.3","NAPA CO AIRPORT, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  267",",,W","  144",",,W","   45",",,W",,,,,,,,,"  210",",,W","  210",",,W","   89",",,W","  139",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093227","2019-08-05","38.2102","-122.2847","4.3","NAPA CO AIRPORT, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  256",",,W","  144",",,W","   38",",,W",,,,,,,,,"  200",",,W","  210",",,W","   76",",,W","  112",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093227","2019-08-06","38.2102","-122.2847","4.3","NAPA CO AIRPORT, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  256",",,W","  144",",,W","   42",",,W",,,,,,,,,"  210",",,W","  210",",,W","   89",",,W","  121",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093227","2019-08-07","38.2102","-122.2847","4.3","NAPA CO AIRPORT, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  250",",,W","  144",",,W","   54",",,W",,,,,,,,,"  240",",,W","  240",",,W","   94",",,W","  112",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093227","2019-08-08","38.2102","-122.2847","4.3","NAPA CO AIRPORT, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  267",",,W","  111",",,W","   51",",,W",,,,,,,,,"  240",",,W","  210",",,W","  107",",,W","  139",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093227","2019-08-09","38.2102","-122.2847","4.3","NAPA CO AIRPORT, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  289",",,W","  128",",,W","   47",",,W",,,,,,,,,"  270",",,W","  270",",,W","   98",",,W","  121",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093227","2019-08-10","38.2102","-122.2847","4.3","NAPA CO AIRPORT, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  267",",,W","  128",",,W","   43",",,W",,,,,,,,,"  260",",,W","  300",",,W","   98",",,W","  139",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093227","2019-08-11","38.2102","-122.2847","4.3","NAPA CO AIRPORT, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  294",",,W","  106",",,W","   25",",,W",,,,,,,,,"  200",",,W","  190",",,W","   76",",,W","   89",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093227","2019-08-12","38.2102","-122.2847","4.3","NAPA CO AIRPORT, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  311",",,W","  106",",,W","   29",",,W",,,,,,,,,"  200",",,W","  200",",,W","   76",",,W","   85",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093227","2019-08-13","38.2102","-122.2847","4.3","NAPA CO AIRPORT, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  317",",,W","  122",",,W","   25",",,W",,,,,,,,,"  200",",,W","  150",",,W","   63",",,W","  139",",,W","    1",",,W",,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00093227","2019-08-14","38.2102","-122.2847","4.3","NAPA CO AIRPORT, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  372",",,W","  128",",,W","   22",",,W",,,,,,,,,"  210",",,W","  280",",,W","   63",",,W","   76",",,W","    1",",,W",,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00093227","2019-08-15","38.2102","-122.2847","4.3","NAPA CO AIRPORT, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  350",",,W","  133",",,W","   24",",,W",,,,,,,,,"  200",",,W","  200",",,W","   72",",,W","   89",",,W","    1",",,W",,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00093227","2019-08-16","38.2102","-122.2847","4.3","NAPA CO AIRPORT, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  306",",,W","  133",",,W","   37",",,W",,,,,,,,,"  190",",,W","  210",",,W","   89",",,W","  112",",,W","    1",",,W",,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00093227","2019-08-17","38.2102","-122.2847","4.3","NAPA CO AIRPORT, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  228",",,W","  133",",,W","   61",",,W",,,,,,,,,"  190",",,W","  190",",,W","  112",",,W","  134",",,W","    1",",,W",,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00093227","2019-08-18","38.2102","-122.2847","4.3","NAPA CO AIRPORT, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  233",",,W","  100",",,W","   51",",,W",,,,,,,,,"  200",",,W","  200",",,W","  112",",,W","  139",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093227","2019-08-19","38.2102","-122.2847","4.3","NAPA CO AIRPORT, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  222",",,W","  117",",,W","   41",",,W",,,,,,,,,"  200",",,W","  200",",,W","   89",",,W","  103",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093227","2019-08-20","38.2102","-122.2847","4.3","NAPA CO AIRPORT, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  261",",,W","  117",",,W","   36",",,W",,,,,,,,,"  240",",,W","  240",",,W","   89",",,W","  103",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093227","2019-08-21","38.2102","-122.2847","4.3","NAPA CO AIRPORT, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  306",",,W","  100",",,W","   29",",,W",,,,,,,,,"  190",",,W","  180",",,W","   81",",,W","  103",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093227","2019-08-22","38.2102","-122.2847","4.3","NAPA CO AIRPORT, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  317",",,W","  172",",,W","   34",",,W",,,,,,,,,"  190",",,W","  180",",,W","   76",",,W","   89",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093227","2019-08-23","38.2102","-122.2847","4.3","NAPA CO AIRPORT, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  239",",,W","  117",",,W","   40",",,W",,,,,,,,,"  190",",,W","  180",",,W","  107",",,W","  130",",,W","    1",",,W",,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00093227","2019-08-24","38.2102","-122.2847","4.3","NAPA CO AIRPORT, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  278",",,W","  133",",,W","   44",",,W",,,,,,,,,"  200",",,W","  200",",,W","   94",",,W","  103",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093227","2019-08-25","38.2102","-122.2847","4.3","NAPA CO AIRPORT, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  289",",,W","  128",",,W","   32",",,W",,,,,,,,,"  210",",,W","  200",",,W","   72",",,W","   81",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093227","2019-08-26","38.2102","-122.2847","4.3","NAPA CO AIRPORT, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  300",",,W","  106",",,W","   31",",,W",,,,,,,,,"  200",",,W","  190",",,W","   63",",,W","   81",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093227","2019-08-27","38.2102","-122.2847","4.3","NAPA CO AIRPORT, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  272",",,W","  128",",,W","   37",",,W",,,,,,,,,"  200",",,W","  200",",,W","   76",",,W","   89",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093227","2019-08-28","38.2102","-122.2847","4.3","NAPA CO AIRPORT, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  250",",,W","  139",",,W","   63",",,W",,,,,,,,,"  260",",,W","  270",",,W","   98",",,W","  116",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093227","2019-08-29","38.2102","-122.2847","4.3","NAPA CO AIRPORT, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  278",",,W","  167",",,W","   65",",,W",,,,,,,,,"  260",",,W","  280",",,W","   98",",,W","  116",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093227","2019-08-30","38.2102","-122.2847","4.3","NAPA CO AIRPORT, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  267",",,W","  106",",,W","   29",",,W",,,,,,,,,"  200",",,W","  200",",,W","   67",",,W","   81",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093227","2019-08-31","38.2102","-122.2847","4.3","NAPA CO AIRPORT, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  306",",,W","  133",",,W","   29",",,W",,,,,,,,,"  200",",,W","  240",",,W","   67",",,W","   98",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093227","2019-09-01","38.2102","-122.2847","4.3","NAPA CO AIRPORT, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  300",",,W","  122",",,W","   29",",,W",,,,,,,,,"  200",",,W","  200",",,W","   72",",,W","   81",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093227","2019-09-02","38.2102","-122.2847","4.3","NAPA CO AIRPORT, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  278",",,W","  133",",,W","   31",",,W",,,,,,,,,"  230",",,W","  200",",,W","   76",",,W","   94",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093227","2019-09-03","38.2102","-122.2847","4.3","NAPA CO AIRPORT, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  267",",,W","  117",",,W","   32",",,W",,,,,,,,,"  200",",,W","  200",",,W","   72",",,W","   81",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093227","2019-09-04","38.2102","-122.2847","4.3","NAPA CO AIRPORT, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  267",",,W","  106",",,W","   26",",,W",,,,,,,,,"  210",",,W","  190",",,W","   58",",,W","   76",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093227","2019-09-05","38.2102","-122.2847","4.3","NAPA CO AIRPORT, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  272",",,W","  128",",,W","   40",",,W",,,,,,,,,"  240",",,W","  240",",,W","   81",",,W","  103",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
